id_recomendacion,id_parcela,id_ciclo,fecha_generacion,fecha_riego_sugerida,lamina_recomendada_mm,eto_referencia,etc_calculada,deficit_acumulado_mm,nivel_urgencia,algoritmo_version,aceptada,ahorro_estimado_m3,ahorro_mxn,ahorro_kwh,prioridad_tecnificacion,migracion_sugerida,score_optimizacion,confianza_modelo,explicacion_ia
f20b5464-aede-4d4d-941a-cad31c7d5401,PAR-062,CIC-2026-PV,2026-04-26,2026-04-29,34.54,7.61,8.752,24.61,Alta,MILPIN-v2.0,modificada,583.4,980.11,180.04,Media,Gravedad -> Goteo,0.78,0.74,Optimizacion turno nocturno 22-06 h: reduce evaporacion estimada 12-15%. Deficit actual 24.6 mm.
d5e08e1a-f0a4-4ad3-90f4-a018d11b6f68,PAR-063,CIC-2025-PV,2025-04-12,2025-04-14,29.7,7.56,4.188,23.83,Media,MILPIN-v1.3,modificada,0.0,0.0,0.0,Baja,Gravedad -> Goteo,0.64,0.75,Optimizacion turno nocturno 22-06 h: reduce evaporacion estimada 12-15%. Deficit actual 23.8 mm.
4c41124a-8e00-40af-b4e0-d8292627913d,PAR-063,CIC-2025-PV,2025-03-11,2025-03-12,31.14,6.07,1.882,26.6,Alta,MILPIN-v2.0,sin_respuesta,0.0,0.0,0.0,Alta,Mantener sistema actual,0.35,0.6,Score optimizacion 0.35: migracion Mantener sistema actual proyecta ahorro 0% consumo anual con payback < 2 ciclos.
d3e671a1-d941-420d-a6ed-27eb29992ad4,PAR-063,CIC-2025-PV,2025-08-20,2025-08-24,34.38,7.76,5.812,27.88,Baja,MILPIN-v1.3,rechazada,0.0,0.0,0.0,Media,Mantener sistema actual,0.33,0.44,Patron historico + indices climaticos: riego optimo en 5 dias evita estres hidrico en etapa Final.
9366499b-a740-40ce-84e6-2939977da7b3,PAR-063,CIC-2025-PV,2025-09-22,2025-09-23,23.56,6.62,4.435,15.68,Media,MILPIN-v1.3,rechazada,0.0,0.0,0.0,Media,Microaspersion -> Goteo,0.36,0.71,Patron historico + indices climaticos: riego optimo en 6 dias evita estres hidrico en etapa Final.
c69ebf40-f99a-4419-9d3a-b27481bffffb,PAR-063,CIC-2025-PV,2025-03-13,2025-03-17,32.65,6.1,2.135,27.12,Media,MILPIN-v1.3,modificada,0.0,0.0,0.0,Alta,Aspersion -> Goteo,0.36,0.59,Balance hidrico acumulado indica deficit de 27.1 mm. Riego preventivo recomendado en 3 dias.
d938815c-1e92-48ff-819d-2d936cd88a91,PAR-063,CIC-2025-PV,2025-04-27,2025-04-30,28.75,7.75,6.192,21.77,Media,MILPIN-v1.2,modificada,0.0,0.0,0.0,Alta,Mantener sistema actual,0.43,0.55,FAO-56 detecta inicio etapa media con Kc=0.80. Incrementar lamina un 0% respecto evento anterior.
f753d83d-ffad-45ae-9f50-4136f1b7d865,PAR-063,CIC-2025-OI,2026-01-24,2026-01-25,33.28,3.67,4.367,25.22,Alta,MILPIN-v2.0,rechazada,0.0,0.0,0.0,Media,Aspersion -> Goteo,0.46,0.56,Patron historico + indices climaticos: riego optimo en 2 dias evita estres hidrico en etapa Media.
1baf2d17-209a-407a-ab9f-e5f46f7b2b1c,PAR-063,CIC-2025-OI,2025-12-31,2026-01-05,23.73,3.54,3.767,16.48,Media,MILPIN-v1.2,rechazada,0.0,0.0,0.0,Baja,Gravedad -> Microaspersion,0.67,0.75,FAO-56 detecta inicio etapa media con Kc=1.06. Incrementar lamina un 0% respecto evento anterior.
8d0f1e04-fdd3-46ef-8f8a-bcfe274f1c2c,PAR-063,CIC-2025-OI,2025-12-24,2025-12-27,19.67,3.26,3.048,15.8,Media,MILPIN-v1.3,rechazada,0.0,0.0,0.0,Baja,Gravedad -> Goteo,0.64,0.67,FAO-56 detecta inicio etapa media con Kc=0.94. Incrementar lamina un 0% respecto evento anterior.
9856b648-3164-4128-bb1e-d8df49745953,PAR-063,CIC-2025-OI,2026-03-21,2026-03-22,11.19,6.22,6.102,7.57,Alta,MILPIN-v1.2,rechazada,0.0,0.0,0.0,Alta,Gravedad -> Goteo,0.39,0.6,Deficit acumulado 7.6 mm supera umbral critico. Riego urgente antes de 3 dias para evitar dano.
063e13d2-a743-488e-aa4d-762a05dd8819,PAR-063,CIC-2025-OI,2026-03-16,2026-03-20,26.46,5.68,6.061,19.75,Alta,MILPIN-v1.3,rechazada,0.0,0.0,0.0,Alta,Aspersion -> Goteo,0.62,0.66,Score optimizacion 0.62: migracion Aspersion -> Goteo proyecta ahorro 0% consumo anual con payback < 2 ciclos.
84baa54b-e8aa-4715-a60a-095ff63af6d0,PAR-063,CIC-2025-OI,2026-02-10,2026-02-12,18.21,4.57,5.301,11.37,Alta,MILPIN-v2.0,rechazada,0.0,0.0,0.0,Baja,Aspersion -> Goteo,0.37,0.56,Optimizacion turno nocturno 22-06 h: reduce evaporacion estimada 12-15%. Deficit actual 11.4 mm.
c878577c-ad24-4a93-89cf-dc9616529a46,PAR-063,CIC-2026-PV,2026-05-19,2026-05-22,35.99,8.31,9.581,27.39,Media,MILPIN-v1.2,aceptada,245.7,412.78,75.82,Baja,Microaspersion -> Goteo,0.83,0.79,Balance hidrico acumulado indica deficit de 27.4 mm. Riego preventivo recomendado en 4 dias.
143994de-9cbb-463c-8fb4-93b96e0529d6,PAR-063,CIC-2026-PV,2026-08-19,2026-08-22,23.97,7.72,6.253,15.11,Media,MILPIN-v2.0,aceptada,163.8,275.18,50.55,Alta,Microaspersion -> Goteo,0.8,0.75,Score optimizacion 0.80: migracion Microaspersion -> Goteo proyecta ahorro 9% consumo anual con payback < 2 ciclos.
fd162ca4-57b2-4471-9e02-9ef1217e5921,PAR-063,CIC-2026-PV,2026-07-01,2026-07-04,24.87,8.29,9.782,20.39,Baja,MILPIN-v1.3,aceptada,170.1,285.77,52.49,Media,Gravedad -> Goteo,0.78,0.79,Deficit acumulado 20.4 mm supera umbral critico. Riego urgente antes de 2 dias para evitar dano.
2a6f6160-0a3a-424d-9f45-5c1395d10e8b,PAR-063,CIC-2026-PV,2026-06-04,2026-06-05,31.39,8.75,10.762,27.28,Media,MILPIN-v2.0,aceptada,214.2,359.86,66.1,Media,Mantener sistema actual,0.9,0.86,Patron historico + indices climaticos: riego optimo en 4 dias evita estres hidrico en etapa Media.
ac19d2ea-c71b-4234-b88b-4a57e6bafbce,PAR-063,CIC-2026-PV,2026-06-20,2026-06-22,13.29,8.83,10.861,9.59,Baja,MILPIN-v1.3,aceptada,90.7,152.38,27.99,Alta,Mantener sistema actual,0.91,0.94,FAO-56 detecta inicio etapa media con Kc=1.23. Incrementar lamina un 9% respecto evento anterior.
c1988bbf-cc8b-466c-948d-a35991553d47,PAR-063,CIC-2026-PV,2026-06-16,2026-06-21,33.72,8.81,10.748,26.22,Baja,MILPIN-v1.3,aceptada,229.9,386.23,70.95,Baja,Gravedad -> Goteo,0.73,0.92,ETo proyectada 8.8 mm/dia (horizonte 7 dias). Kc=1.22 etapa Media. Aplicar lamina 34 mm.
3101a4fb-0392-4149-8da0-8c25947b7e6f,PAR-064,CIC-2025-PV,2025-05-11,2025-05-16,22.24,8.34,6.922,18.44,Alta,MILPIN-v2.0,sin_respuesta,231.4,388.75,71.41,Baja,Mantener sistema actual,0.52,0.42,Patron historico + indices climaticos: riego optimo en 6 dias evita estres hidrico en etapa Media.
8e95b2d3-fc6f-4460-aec6-a213dd083f6f,PAR-064,CIC-2025-PV,2025-08-17,2025-08-18,31.88,7.26,6.026,24.49,Alta,MILPIN-v1.2,aceptada,332.2,558.1,102.52,Alta,Gravedad -> Microaspersion,0.68,0.55,Deficit acumulado 24.5 mm supera umbral critico. Riego urgente antes de 6 dias para evitar dano.
b009c31b-42cc-4808-adb0-28ad31385dd8,PAR-064,CIC-2025-PV,2025-03-28,2025-03-31,15.55,5.68,2.363,9.34,Baja,MILPIN-v1.2,rechazada,161.3,270.98,49.78,Media,Gravedad -> Microaspersion,0.65,0.62,Patron historico + indices climaticos: riego optimo en 3 dias evita estres hidrico en etapa Desarrollo.
67a011ef-bd61-4b07-aba3-c715e9855c49,PAR-064,CIC-2025-PV,2025-10-05,2025-10-08,30.77,4.85,2.328,27.75,Media,MILPIN-v2.0,aceptada,319.7,537.1,98.66,Alta,Microaspersion -> Goteo,0.41,0.43,Deficit acumulado 27.8 mm supera umbral critico. Riego urgente antes de 6 dias para evitar dano.
84e8b082-7ed8-45eb-9636-1ce2461c7395,PAR-064,CIC-2025-PV,2025-04-11,2025-04-13,27.82,7.15,4.283,24.24,Alta,MILPIN-v1.3,rechazada,289.9,487.03,89.46,Media,Gravedad -> Goteo,0.41,0.63,FAO-56 detecta inicio etapa media con Kc=0.60. Incrementar lamina un 9% respecto evento anterior.
c60ee480-960c-4d63-a686-1ed509afe957,PAR-064,CIC-2025-PV,2025-08-28,2025-08-29,14.71,7.19,6.255,6.17,Alta,MILPIN-v1.3,sin_respuesta,153.6,258.05,47.4,Alta,Mantener sistema actual,0.69,0.58,Balance hidrico acumulado indica deficit de 6.2 mm. Riego preventivo recomendado en 4 dias.
f1ba3d6f-6dc7-4933-85f5-54d4cc658a88,PAR-064,CIC-2025-OI,2025-11-28,2025-11-29,11.2,3.98,2.153,6.96,Media,MILPIN-v2.0,sin_respuesta,117.1,196.73,36.14,Alta,Microaspersion -> Goteo,0.56,0.44,Patron historico + indices climaticos: riego optimo en 2 dias evita estres hidrico en etapa Desarrollo.
26cb0ea0-d997-4419-ae6f-14b9d88c98e3,PAR-064,CIC-2025-OI,2026-03-29,2026-04-01,15.1,6.12,5.141,6.98,Media,MILPIN-v2.0,sin_respuesta,156.5,262.92,48.3,Alta,Microaspersion -> Goteo,0.39,0.48,FAO-56 detecta inicio etapa media con Kc=0.84. Incrementar lamina un 9% respecto evento anterior.
fc8888a3-6c2f-4e43-a93a-082fef4c462c,PAR-064,CIC-2025-OI,2025-11-29,2025-12-04,26.87,4.11,2.322,23.4,Media,MILPIN-v2.0,sin_respuesta,279.4,469.39,86.22,Media,Microaspersion -> Goteo,0.65,0.64,Balance hidrico acumulado indica deficit de 23.4 mm. Riego preventivo recomendado en 6 dias.
1040a450-d7bc-4450-89d7-b4b96b5c2769,PAR-064,CIC-2025-OI,2026-02-23,2026-02-28,20.73,4.19,3.436,12.57,Media,MILPIN-v1.3,rechazada,216.0,362.88,66.66,Alta,Gravedad -> Goteo,0.35,0.45,Deficit acumulado 12.6 mm supera umbral critico. Riego urgente antes de 2 dias para evitar dano.
a6c8c81b-3529-44a6-bf8b-dd813b722816,PAR-064,CIC-2025-OI,2026-03-20,2026-03-25,11.37,5.84,5.139,7.6,Baja,MILPIN-v1.2,aceptada,119.0,199.92,36.72,Baja,Microaspersion -> Goteo,0.63,0.41,Optimizacion turno nocturno 22-06 h: reduce evaporacion estimada 12-15%. Deficit actual 7.6 mm.
d477ea5a-9dd3-47c1-b907-57a74f4fec5e,PAR-064,CIC-2026-PV,2026-05-17,2026-05-19,34.63,8.26,6.938,25.83,Baja,MILPIN-v2.0,modificada,461.8,775.82,142.51,Baja,Aspersion -> Goteo,0.83,0.75,Optimizacion turno nocturno 22-06 h: reduce evaporacion estimada 12-15%. Deficit actual 25.8 mm.
814414e4-d9a4-4f4f-84e3-ae7b3566b3e9,PAR-064,CIC-2026-PV,2026-05-22,2026-05-25,23.45,8.84,7.426,16.81,Media,MILPIN-v2.0,aceptada,312.0,524.16,96.28,Alta,Aspersion -> Goteo,0.85,0.88,ETo proyectada 8.8 mm/dia (horizonte 7 dias). Kc=0.84 etapa Media. Aplicar lamina 23 mm.
563cea79-9ab0-471f-b002-074d166b6ed5,PAR-064,CIC-2026-PV,2026-05-08,2026-05-12,36.5,8.62,7.327,26.84,Media,MILPIN-v1.2,modificada,485.8,816.14,149.92,Baja,Gravedad -> Goteo,0.79,0.81,ETo proyectada 8.6 mm/dia (horizonte 7 dias). Kc=0.85 etapa Media. Aplicar lamina 36 mm.
aa1afe88-b514-4624-becf-5df5108a6721,PAR-064,CIC-2026-PV,2026-04-04,2026-04-09,10.69,7.77,3.901,7.26,Media,MILPIN-v1.3,aceptada,142.1,238.73,43.85,Alta,Mantener sistema actual,0.74,0.77,ETo proyectada 7.8 mm/dia (horizonte 7 dias). Kc=0.50 etapa Desarrollo. Aplicar lamina 11 mm.
4060987f-b117-4046-a300-d66b68ab4e0c,PAR-064,CIC-2026-PV,2026-07-23,2026-07-26,25.76,8.33,7.33,21.73,Alta,MILPIN-v1.2,rechazada,343.7,577.42,106.07,Baja,Microaspersion -> Goteo,0.78,0.91,Score optimizacion 0.78: migracion Microaspersion -> Goteo proyecta ahorro 11% consumo anual con payback < 2 ciclos.
552674dd-9869-46d0-8b33-056905e05b6e,PAR-065,CIC-2025-PV,2025-09-21,2025-09-23,19.53,6.25,3.35,10.68,Media,MILPIN-v1.3,modificada,212.0,356.16,65.42,Alta,Gravedad -> Goteo,0.41,0.48,Patron historico + indices climaticos: riego optimo en 5 dias evita estres hidrico en etapa Final.
62d70ef7-cc34-4488-92ff-62b55fb8a34f,PAR-065,CIC-2025-PV,2025-05-24,2025-05-26,27.43,8.66,7.448,19.99,Media,MILPIN-v1.3,modificada,297.0,498.96,91.65,Alta,Microaspersion -> Goteo,0.52,0.6,Patron historico + indices climaticos: riego optimo en 5 dias evita estres hidrico en etapa Media.
79caf341-3c05-438f-873f-e9f9409626be,PAR-065,CIC-2025-PV,2025-07-22,2025-07-26,13.46,7.74,6.579,5.91,Alta,MILPIN-v1.3,aceptada,145.0,243.6,44.75,Alta,Aspersion -> Goteo,0.58,0.49,Score optimizacion 0.58: migracion Aspersion -> Goteo proyecta ahorro 9% consumo anual con payback < 2 ciclos.
b8595715-b298-4ae6-95fe-28c58acaf6a7,PAR-065,CIC-2025-PV,2025-03-10,2025-03-15,31.09,6.0,1.92,26.1,Alta,MILPIN-v1.3,rechazada,337.0,566.16,104.0,Baja,Gravedad -> Microaspersion,0.45,0.75,Balance hidrico acumulado indica deficit de 26.1 mm. Riego preventivo recomendado en 4 dias.
ce8660e8-5a9e-4578-a722-490fea7d891e,PAR-065,CIC-2025-OI,2026-03-25,2026-03-27,31.98,6.24,5.304,22.31,Media,MILPIN-v1.2,modificada,347.0,582.96,107.08,Baja,Aspersion -> Goteo,0.53,0.47,Deficit acumulado 22.3 mm supera umbral critico. Riego urgente antes de 6 dias para evitar dano.
8d6a44e6-3d90-4a5e-90fa-10adf4e72b52,PAR-065,CIC-2025-OI,2025-12-07,2025-12-12,29.7,3.49,2.426,19.91,Media,MILPIN-v2.0,modificada,322.0,540.96,99.37,Alta,Mantener sistema actual,0.49,0.68,Patron historico + indices climaticos: riego optimo en 2 dias evita estres hidrico en etapa Desarrollo.
f5ad7054-fb53-401b-be18-912287dc61ff,PAR-065,CIC-2025-OI,2026-01-03,2026-01-05,31.99,3.31,2.847,25.79,Alta,MILPIN-v1.2,modificada,347.0,582.96,107.08,Baja,Aspersion -> Goteo,0.55,0.41,Score optimizacion 0.55: migracion Aspersion -> Goteo proyecta ahorro 9% consumo anual con payback < 2 ciclos.
f3d0aabd-3673-4b18-964e-2552ff68eb85,PAR-065,CIC-2025-OI,2026-02-11,2026-02-16,25.2,4.62,3.973,19.97,Alta,MILPIN-v1.3,rechazada,273.0,458.64,84.25,Media,Microaspersion -> Goteo,0.34,0.56,Patron historico + indices climaticos: riego optimo en 2 dias evita estres hidrico en etapa Media.
2d335265-b840-47fd-8339-0239a01d8088,PAR-065,CIC-2026-PV,2026-09-07,2026-09-12,16.82,6.69,4.924,11.84,Media,MILPIN-v2.0,aceptada,719.0,1207.92,221.88,Media,Gravedad -> Microaspersion,0.94,0.88,Patron historico + indices climaticos: riego optimo en 5 dias evita estres hidrico en etapa Final.
23718b30-470f-4eb6-8a01-86b719011eca,PAR-065,CIC-2026-PV,2026-09-02,2026-09-06,20.66,6.2,4.731,17.58,Baja,MILPIN-v2.0,aceptada,882.0,1481.76,272.19,Media,Gravedad -> Microaspersion,0.74,0.87,FAO-56 detecta inicio etapa media con Kc=0.76. Incrementar lamina un 28% respecto evento anterior.
40b3b5e0-23da-416f-8f84-41743a4b1ff8,PAR-065,CIC-2026-PV,2026-05-16,2026-05-18,16.36,8.41,6.896,12.65,Baja,MILPIN-v1.3,rechazada,699.0,1174.32,215.71,Alta,Mantener sistema actual,0.89,0.93,FAO-56 detecta inicio etapa media con Kc=0.82. Incrementar lamina un 28% respecto evento anterior.
1c6a35eb-e3cc-4059-bfbe-9c7d27e9a80e,PAR-065,CIC-2026-PV,2026-08-01,2026-08-05,15.75,7.63,6.333,7.52,Media,MILPIN-v1.2,modificada,673.0,1130.64,207.69,Media,Gravedad -> Microaspersion,0.86,0.76,Deficit acumulado 7.5 mm supera umbral critico. Riego urgente antes de 2 dias para evitar dano.
396b64e1-2659-4046-894e-f1f78183eedc,PAR-065,CIC-2026-PV,2026-05-03,2026-05-07,14.2,8.66,7.534,5.23,Media,MILPIN-v1.3,rechazada,607.0,1019.76,187.32,Alta,Aspersion -> Goteo,0.84,0.8,ETo proyectada 8.7 mm/dia (horizonte 7 dias). Kc=0.87 etapa Media. Aplicar lamina 14 mm.
6cc3faad-c790-41dc-b77e-d3b60d17d40c,PAR-066,CIC-2025-PV,2025-09-01,2025-09-05,25.44,6.7,4.891,15.72,Baja,MILPIN-v2.0,aceptada,3163.2,5314.18,976.16,Alta,Aspersion -> Goteo,0.66,0.65,Deficit acumulado 15.7 mm supera umbral critico. Riego urgente antes de 3 dias para evitar dano.
169ad3f9-eada-4565-bb49-dc2194c33be5,PAR-066,CIC-2025-PV,2025-04-10,2025-04-15,29.91,7.19,3.523,23.23,Alta,MILPIN-v2.0,modificada,3721.9,6252.79,1148.58,Baja,Gravedad -> Microaspersion,0.61,0.66,Deficit acumulado 23.2 mm supera umbral critico. Riego urgente antes de 5 dias para evitar dano.
2c8c793b-3a7d-415a-ba3a-75f956f623e7,PAR-066,CIC-2025-PV,2025-05-26,2025-05-28,31.86,8.23,10.205,25.77,Baja,MILPIN-v1.3,rechazada,3963.4,6658.51,1223.11,Baja,Aspersion -> Goteo,0.41,0.6,Balance hidrico acumulado indica deficit de 25.8 mm. Riego preventivo recomendado en 2 dias.
1df17161-d90c-419e-b07a-fffd8a7fd68f,PAR-066,CIC-2025-PV,2025-10-07,2025-10-09,35.62,5.34,3.631,25.65,Baja,MILPIN-v2.0,rechazada,4429.0,7440.72,1366.79,Alta,Gravedad -> Microaspersion,0.41,0.44,FAO-56 detecta inicio etapa media con Kc=0.68. Incrementar lamina un 28% respecto evento anterior.
46a72cad-1ac4-4f14-859a-a010b7b87c2d,PAR-066,CIC-2025-PV,2025-03-12,2025-03-14,19.85,6.02,2.288,16.72,Media,MILPIN-v1.2,modificada,2467.7,4145.74,761.53,Baja,Gravedad -> Goteo,0.68,0.49,ETo proyectada 6.0 mm/dia (horizonte 7 dias). Kc=0.38 etapa Inicial. Aplicar lamina 20 mm.
288167e5-e9f7-4954-9bc5-c9d25c825e45,PAR-066,CIC-2025-PV,2025-04-14,2025-04-17,23.64,7.33,4.09,17.51,Media,MILPIN-v1.3,aceptada,2939.1,4937.69,907.01,Baja,Mantener sistema actual,0.48,0.48,Optimizacion turno nocturno 22-06 h: reduce evaporacion estimada 12-15%. Deficit actual 17.5 mm.
4b0e38eb-5364-4c26-8cec-16891c00c868,PAR-066,CIC-2025-OI,2025-12-11,2025-12-12,25.4,3.27,2.302,16.0,Alta,MILPIN-v1.2,aceptada,3160.3,5309.3,975.27,Baja,Gravedad -> Microaspersion,0.69,0.63,FAO-56 detecta inicio etapa media con Kc=0.70. Incrementar lamina un 28% respecto evento anterior.
6fbb03ad-aa89-42a8-9df5-29220842d2e9,PAR-066,CIC-2025-OI,2025-12-16,2025-12-19,17.92,2.92,2.304,14.46,Alta,MILPIN-v1.2,aceptada,2229.1,3744.89,687.9,Alta,Gravedad -> Goteo,0.64,0.39,Balance hidrico acumulado indica deficit de 14.5 mm. Riego preventivo recomendado en 4 dias.
dbde2373-0d2f-48e8-b456-940b26a7ec6c,PAR-066,CIC-2025-OI,2025-12-24,2025-12-27,20.59,3.52,3.291,15.47,Alta,MILPIN-v1.3,aceptada,2560.8,4302.14,790.26,Media,Aspersion -> Goteo,0.69,0.56,Optimizacion turno nocturno 22-06 h: reduce evaporacion estimada 12-15%. Deficit actual 15.5 mm.
03383deb-4c89-488e-9b5e-acb58ab39eba,PAR-066,CIC-2025-OI,2026-04-20,2026-04-24,22.16,7.21,4.831,13.69,Media,MILPIN-v2.0,modificada,2755.8,4629.74,850.44,Baja,Mantener sistema actual,0.55,0.68,Patron historico + indices climaticos: riego optimo en 6 dias evita estres hidrico en etapa Final.
52e07870-7bda-4133-be55-a268f40c42e8,PAR-066,CIC-2026-PV,2026-07-09,2026-07-13,16.97,7.96,9.552,13.53,Baja,MILPIN-v2.0,aceptada,0.0,0.0,0.0,Baja,Mantener sistema actual,0.74,0.85,Balance hidrico acumulado indica deficit de 13.5 mm. Riego preventivo recomendado en 6 dias.
125aa3d8-7128-4b53-bf22-8b8c6ea285bf,PAR-066,CIC-2026-PV,2026-05-02,2026-05-07,13.64,8.6,7.688,8.7,Media,MILPIN-v2.0,aceptada,0.0,0.0,0.0,Media,Gravedad -> Microaspersion,0.81,0.75,Deficit acumulado 8.7 mm supera umbral critico. Riego urgente antes de 4 dias para evitar dano.
7ea13005-a6a7-4871-903f-342ffe39e39a,PAR-066,CIC-2026-PV,2026-07-14,2026-07-15,28.61,8.2,9.922,24.05,Media,MILPIN-v1.3,aceptada,0.0,0.0,0.0,Baja,Mantener sistema actual,0.88,0.87,Score optimizacion 0.88: migracion Mantener sistema actual proyecta ahorro 0% consumo anual con payback < 2 ciclos.
55444692-f2bd-4f03-818d-99e31cd2e906,PAR-066,CIC-2026-PV,2026-08-26,2026-08-27,16.59,7.59,5.328,7.46,Baja,MILPIN-v1.3,rechazada,0.0,0.0,0.0,Alta,Gravedad -> Goteo,0.87,0.86,Deficit acumulado 7.5 mm supera umbral critico. Riego urgente antes de 6 dias para evitar dano.
2dda5a1d-32c9-47ff-a0ce-6ae2abe60448,PAR-066,CIC-2026-PV,2026-08-22,2026-08-26,34.5,7.17,5.643,25.71,Media,MILPIN-v1.2,aceptada,0.0,0.0,0.0,Media,Mantener sistema actual,0.86,0.92,FAO-56 detecta inicio etapa media con Kc=0.79. Incrementar lamina un 0% respecto evento anterior.
15c2cef2-051c-4111-b052-810d4c59c003,PAR-066,CIC-2026-PV,2026-05-03,2026-05-08,19.47,8.44,7.604,15.49,Baja,MILPIN-v2.0,aceptada,0.0,0.0,0.0,Media,Aspersion -> Goteo,0.87,0.85,Optimizacion turno nocturno 22-06 h: reduce evaporacion estimada 12-15%. Deficit actual 15.5 mm.
60a4d265-1aae-4e6d-adfa-146ef3bf1b41,PAR-066,CIC-2026-PV,2026-04-22,2026-04-23,26.14,7.39,5.424,20.7,Media,MILPIN-v2.0,aceptada,0.0,0.0,0.0,Baja,Gravedad -> Goteo,0.8,0.79,Score optimizacion 0.80: migracion Gravedad -> Goteo proyecta ahorro 0% consumo anual con payback < 2 ciclos.
af22139b-c46e-4914-8915-d9c3125e09d1,PAR-066,CIC-2026-PV,2026-08-04,2026-08-08,23.26,7.64,7.388,16.58,Media,MILPIN-v1.2,modificada,0.0,0.0,0.0,Baja,Aspersion -> Goteo,0.93,0.88,Score optimizacion 0.93: migracion Aspersion -> Goteo proyecta ahorro 0% consumo anual con payback < 2 ciclos.
e6b03034-f5e8-4f6d-9746-01aef21b2892,PAR-067,CIC-2025-PV,2025-06-30,2025-07-02,19.76,8.66,8.088,11.38,Baja,MILPIN-v1.2,modificada,557.0,935.76,171.89,Baja,Aspersion -> Goteo,0.69,0.57,Patron historico + indices climaticos: riego optimo en 4 dias evita estres hidrico en etapa Final.
dd1b4ebe-0acb-4a01-ac2a-1afbe25fd281,PAR-067,CIC-2025-PV,2025-06-27,2025-06-30,14.97,9.03,8.597,5.36,Baja,MILPIN-v1.3,aceptada,422.4,709.63,130.35,Alta,Mantener sistema actual,0.68,0.72,Patron historico + indices climaticos: riego optimo en 5 dias evita estres hidrico en etapa Final.
841e5a48-fd89-4743-838a-bdd38ae76795,PAR-067,CIC-2025-PV,2025-07-17,2025-07-21,30.96,7.84,6.899,27.08,Alta,MILPIN-v1.3,rechazada,873.2,1466.98,269.47,Media,Gravedad -> Microaspersion,0.69,0.69,Optimizacion turno nocturno 22-06 h: reduce evaporacion estimada 12-15%. Deficit actual 27.1 mm.
dc6d641f-3b83-4bb4-bb74-f7fbf9a3e4e6,PAR-067,CIC-2025-OI,2025-11-23,2025-11-24,18.82,3.8,2.873,15.72,Media,MILPIN-v1.2,aceptada,530.6,891.41,163.74,Media,Gravedad -> Microaspersion,0.62,0.5,Score optimizacion 0.62: migracion Gravedad -> Microaspersion proyecta ahorro 28% consumo anual con payback < 2 ciclos.
bb1ddfdf-8509-439c-aded-a50d1a0b97a4,PAR-067,CIC-2025-OI,2025-12-26,2025-12-28,21.44,3.11,3.203,14.73,Alta,MILPIN-v1.2,sin_respuesta,604.6,1015.73,186.58,Media,Gravedad -> Goteo,0.57,0.71,Deficit acumulado 14.7 mm supera umbral critico. Riego urgente antes de 3 dias para evitar dano.
1f8408cf-c653-4315-84a5-8ce967a3877f,PAR-067,CIC-2025-OI,2025-12-22,2025-12-27,22.33,3.41,3.717,15.17,Alta,MILPIN-v1.3,modificada,629.6,1057.73,194.29,Alta,Mantener sistema actual,0.54,0.73,FAO-56 detecta inicio etapa media con Kc=1.09. Incrementar lamina un 28% respecto evento anterior.
0f758b38-e1d7-448d-a706-a0a07f5778ff,PAR-067,CIC-2026-PV,2026-10-10,2026-10-15,24.05,5.3,4.611,20.64,Alta,MILPIN-v2.0,aceptada,172.3,289.46,53.17,Media,Gravedad -> Goteo,0.79,0.92,FAO-56 detecta inicio etapa media con Kc=0.87. Incrementar lamina un 9% respecto evento anterior.
ff40e590-15d7-437d-98f3-3d51ef3305d7,PAR-067,CIC-2026-PV,2026-09-30,2026-10-03,14.39,6.7,5.829,8.82,Media,MILPIN-v1.2,aceptada,103.0,173.04,31.79,Baja,Aspersion -> Goteo,0.73,0.93,FAO-56 detecta inicio etapa media con Kc=0.87. Incrementar lamina un 9% respecto evento anterior.
d7c98a6c-6ea7-4f92-8df5-db25e70d7d22,PAR-067,CIC-2026-PV,2026-10-07,2026-10-09,25.77,4.92,4.379,20.7,Media,MILPIN-v1.2,modificada,184.8,310.46,57.03,Baja,Microaspersion -> Goteo,0.91,0.92,FAO-56 detecta inicio etapa media con Kc=0.89. Incrementar lamina un 9% respecto evento anterior.
ee6f1866-c7e7-4b2b-a64f-1a6dfd53ffd0,PAR-067,CIC-2026-PV,2026-08-24,2026-08-26,16.5,7.2,6.336,12.74,Alta,MILPIN-v1.2,aceptada,118.1,198.41,36.45,Media,Aspersion -> Goteo,0.94,0.88,Patron historico + indices climaticos: riego optimo en 2 dias evita estres hidrico en etapa Final.
bae16d66-90fb-4ab6-a8e5-0bf8dd8ac132,PAR-067,CIC-2026-PV,2026-04-01,2026-04-03,18.18,7.6,5.297,9.69,Media,MILPIN-v1.3,aceptada,130.0,218.4,40.12,Media,Gravedad -> Microaspersion,0.74,0.77,Deficit acumulado 9.7 mm supera umbral critico. Riego urgente antes de 3 dias para evitar dano.
b4e08b95-e178-4535-8fc5-5968839b3ef5,PAR-067,CIC-2026-PV,2026-08-20,2026-08-22,14.46,7.41,6.817,9.6,Baja,MILPIN-v2.0,aceptada,103.0,173.04,31.79,Baja,Gravedad -> Goteo,0.75,0.92,Deficit acumulado 9.6 mm supera umbral critico. Riego urgente antes de 4 dias para evitar dano.
