id_costo,id_parcela,ciclo_agricola,cultivo,volumen_agua_total_m3,costo_agua_mxn,costo_fertilizantes_mxn,costo_agroquimicos_mxn,costo_semilla_mxn,costo_maquinaria_mxn,costo_mano_obra_mxn,ingreso_estimado_mxn,margen_contribucion_mxn
59528c5e-ba1d-4730-8722-ea53d1e13580,9b73260b-bb9b-47d5-a787-42a9815ab9dd,OI-2021,Chile,130490.38,219223.85,90544.34,38248.45,43167.85,111990.43,132101.75,6218643.88,5583367.22
d5d8c3f5-8904-4d6e-bf5d-9256eeabd79c,9b73260b-bb9b-47d5-a787-42a9815ab9dd,PV-2021,Maíz,42922.76,72110.23,55450.86,95043.91,48341.57,111927.9,118049.43,852584.09,351660.19
e65fcb48-1783-4f90-a2ea-a26060e4fbf4,9b73260b-bb9b-47d5-a787-42a9815ab9dd,OI-2022,Algodón,84299.1,141622.5,74445.52,84237.88,58340.95,103151.17,126994.49,2015951.32,1427158.81
8b336953-9615-442d-9715-4439109e3a4d,9b73260b-bb9b-47d5-a787-42a9815ab9dd,PV-2022,Chile,136641.58,229557.86,60715.64,78092.59,68547.15,147755.83,92050.96,4681769.04,4005049.0
934cea3e-15d7-4d1d-8952-0d1ab091ac5c,9b73260b-bb9b-47d5-a787-42a9815ab9dd,OI-2023,Frijol,88953.95,149442.64,159009.33,60513.17,63645.1,182041.61,136085.39,346828.51,-403908.73
a4ecc969-2404-427a-bf95-b2f5745bf6f5,9b73260b-bb9b-47d5-a787-42a9815ab9dd,PV-2023,Algodón,100451.68,168758.82,139405.28,71972.27,45889.56,73227.57,57915.04,2855500.02,2298331.49
e9e5ad84-4a5b-4ac8-9dfd-07a9d4f492d6,9b73260b-bb9b-47d5-a787-42a9815ab9dd,OI-2024,Uva,114739.86,192762.96,60269.37,80360.52,39160.02,96789.59,94928.31,6097008.34,5532737.58
338085c7-1e3a-4210-9dde-59bd2ac9d95c,9b73260b-bb9b-47d5-a787-42a9815ab9dd,PV-2024,Algodón,108621.46,182484.06,73915.11,72977.16,90978.11,116822.16,67266.33,2771496.8,2167053.87
00b3e345-b1a3-40c6-b529-bd20233fd970,9b73260b-bb9b-47d5-a787-42a9815ab9dd,OI-2025,Uva,112887.33,189650.71,91256.0,98685.75,33130.51,78244.27,123733.0,5759748.8,5145048.56
ca8d3a4c-1b17-459e-93b9-6125f500b389,9b73260b-bb9b-47d5-a787-42a9815ab9dd,PV-2025,Uva,59804.47,100471.51,159181.34,75028.36,78951.55,85890.58,162393.76,6160021.64,5498104.53
23714c03-7e9f-4b5f-98d3-4672e0f4efad,4890a7ee-56a6-4b2f-8653-c5af94ff63dd,OI-2021,Frijol,101831.16,171076.36,214019.63,143501.6,93644.9,169338.94,167716.56,651119.57,-308178.42
b3eef08e-0096-44a2-8c95-e1b3df840bbe,4890a7ee-56a6-4b2f-8653-c5af94ff63dd,PV-2021,Algodón,172854.77,290396.01,233502.32,66009.25,62983.62,159701.77,114104.88,2924284.47,1997586.62
0009a6bd-0f50-4a2e-8215-f2d5266589f1,4890a7ee-56a6-4b2f-8653-c5af94ff63dd,OI-2022,Frijol,159013.71,267143.03,153257.62,159728.93,68992.32,180542.3,158446.04,571385.37,-416724.87
d4c379c7-f537-4cd2-9b07-17362a678fef,4890a7ee-56a6-4b2f-8653-c5af94ff63dd,PV-2022,Maíz,131292.69,220571.71,203071.99,145890.63,57513.55,202360.0,190482.59,1066928.03,47037.55
3f680de3-0f46-4c7a-b717-163141149b38,4890a7ee-56a6-4b2f-8653-c5af94ff63dd,OI-2023,Chile,86726.5,145700.52,70714.9,140121.08,98659.97,126356.24,106506.13,7272380.48,6584321.64
bab00987-1920-4c20-9cff-42fb321d5fb3,4890a7ee-56a6-4b2f-8653-c5af94ff63dd,PV-2023,Frijol,170694.11,286766.1,55640.2,71643.37,66450.84,109688.34,172707.01,559622.49,-203273.38
406fc449-3fbe-408b-ae0e-f676aeae846e,4890a7ee-56a6-4b2f-8653-c5af94ff63dd,OI-2024,Chile,78507.48,131892.57,120745.01,129173.82,64103.18,236792.19,120901.49,8187388.76,7383780.51
0f89e396-1ec7-49dc-9638-eae37a98c598,4890a7ee-56a6-4b2f-8653-c5af94ff63dd,PV-2024,Uva,161908.53,272006.32,63306.61,92954.64,32972.97,92089.79,217731.05,9582646.94,8811585.55
19a45da9-d2f3-492b-8bf3-90d1577d6772,4890a7ee-56a6-4b2f-8653-c5af94ff63dd,OI-2025,Frijol,120586.22,202584.85,245564.08,162799.03,53959.23,202017.09,173426.42,720893.89,-319456.82
2fe58d54-b552-44d5-ab5d-6b7827e3c90a,4890a7ee-56a6-4b2f-8653-c5af94ff63dd,PV-2025,Uva,107614.24,180791.92,108497.81,36518.75,92726.41,174493.42,184396.86,10202982.72,9425557.55
65f5fe72-1aa3-4d3e-b46b-0e65e14b912e,cc8ebe9f-8d8f-42c3-acee-286b1b1e9b94,OI-2021,Maíz,129477.17,217521.65,150775.1,115404.67,60645.16,104346.01,150099.91,894683.21,95890.72
aa9884ed-5959-423a-bd6a-9b412466a217,cc8ebe9f-8d8f-42c3-acee-286b1b1e9b94,PV-2021,Uva,171912.34,288812.74,121222.64,103847.1,50567.87,200951.38,197385.63,9296267.71,8333480.34
6b220262-0e33-4786-a057-d0a1e0062c09,cc8ebe9f-8d8f-42c3-acee-286b1b1e9b94,OI-2022,Algodón,205454.83,345164.11,155372.83,146080.29,78826.04,157881.49,54872.79,3921297.88,2983100.33
39b970a7-4c7e-44d5-bfc2-19dd4adaf3a9,cc8ebe9f-8d8f-42c3-acee-286b1b1e9b94,PV-2022,Algodón,105135.29,176627.29,116310.85,117603.16,106172.0,135810.23,64535.38,3385345.47,2668286.56
d8d40f1d-d6da-4dfd-9418-e54d364a9e43,cc8ebe9f-8d8f-42c3-acee-286b1b1e9b94,OI-2023,Chile,109443.36,183864.84,144976.4,58160.28,71240.14,230406.92,82651.18,6507369.16,5736069.4
634436ea-8f19-40f4-b5cc-71a7e33368a2,cc8ebe9f-8d8f-42c3-acee-286b1b1e9b94,PV-2023,Chile,137855.87,231597.86,209956.16,91921.64,36487.08,287676.86,171267.62,5063931.97,4035024.75
b283c48f-bf5e-43d1-af03-38f7946f1abd,cc8ebe9f-8d8f-42c3-acee-286b1b1e9b94,OI-2024,Maíz,65071.64,109320.35,161328.65,102166.47,47080.53,83122.04,154623.33,1015754.3,358112.93
f1013657-2baf-4164-a662-a132a7f0f7f5,cc8ebe9f-8d8f-42c3-acee-286b1b1e9b94,PV-2024,Frijol,97643.43,164040.96,87156.75,80895.87,67444.56,101918.16,166379.91,534280.02,-133556.2
dacf8bf7-77da-483b-ba4a-0bf9e28c006d,cc8ebe9f-8d8f-42c3-acee-286b1b1e9b94,OI-2025,Frijol,130477.95,219202.96,103322.39,110730.69,72863.62,170170.97,111255.24,636769.52,-150776.35
cd137942-adb8-475b-9461-501ac386d6b0,cc8ebe9f-8d8f-42c3-acee-286b1b1e9b94,PV-2025,Maíz,119073.72,200043.85,164565.36,110836.71,86028.03,173061.87,150949.16,1011942.56,126457.58
729ec373-e6ac-438b-b4cd-899274cddd58,744df05e-0a76-4561-9d20-773957397814,OI-2021,Uva,66590.56,111872.14,139428.48,184004.2,35423.57,296824.03,125496.99,12630869.55,11737820.12
2c5fc013-e45e-4b27-99cd-faa4a81ff13e,744df05e-0a76-4561-9d20-773957397814,PV-2021,Algodón,155993.76,262069.52,236481.85,89073.58,89792.55,276771.26,84128.11,5372764.18,4334447.3
cd508223-5d1f-4a94-9674-44df7f6d617c,744df05e-0a76-4561-9d20-773957397814,OI-2022,Uva,191267.98,321330.21,246080.13,132268.5,65692.66,292669.57,164595.05,11549367.38,10326731.27
b5e7a45e-d688-40bd-a0c3-e1e074291250,744df05e-0a76-4561-9d20-773957397814,PV-2022,Chile,116515.98,195746.84,219593.03,99202.76,94969.14,94172.31,138105.99,8428946.4,7587156.33
66bcc8de-b96c-44d8-9fd7-5719bc5e3413,744df05e-0a76-4561-9d20-773957397814,OI-2023,Frijol,152079.36,255493.33,160397.03,181454.29,73699.55,257442.65,85178.77,719678.14,-293987.48
74daa3da-b590-4e45-9584-eecabe1d5a2c,744df05e-0a76-4561-9d20-773957397814,PV-2023,Chile,194672.66,327050.06,142049.48,90151.8,68442.19,109700.87,138709.16,9448981.46,8572877.9
1cc4e11d-b879-45d5-9ce5-3fa6c0dc5319,744df05e-0a76-4561-9d20-773957397814,OI-2024,Algodón,206703.69,347262.2,250887.48,99049.39,59675.94,196003.16,120869.55,4786699.81,3712952.09
7f45f523-f026-4cf1-afad-8ec7ac1bf008,744df05e-0a76-4561-9d20-773957397814,PV-2024,Frijol,146901.14,246793.92,134952.91,62691.44,91531.26,233485.23,140431.24,692783.67,-217102.33
aefcb0a2-97fa-4588-a0fa-a1c8df4e2636,744df05e-0a76-4561-9d20-773957397814,OI-2025,Uva,126797.85,213020.39,183883.2,110440.53,77677.12,197091.55,224435.49,9965609.47,8959061.19
bc13d27d-34c3-4d79-8595-e5dbbb569e17,744df05e-0a76-4561-9d20-773957397814,PV-2025,Chile,229532.57,385614.72,139833.07,148070.29,132181.76,192953.73,166607.82,6583948.63,5418687.24
05e87329-464f-449f-8fde-851cf61a76b8,b675f0a0-c539-453a-8e03-c6c7ab7436e9,OI-2021,Frijol,121864.79,204732.85,94749.99,95265.08,36182.33,163683.59,68680.81,413772.34,-249522.32
b96934a5-cfa5-4391-a94f-639bd40fb5fe,b675f0a0-c539-453a-8e03-c6c7ab7436e9,PV-2021,Algodón,110293.93,185293.8,86754.81,74518.76,36296.93,49170.58,64889.12,2218128.8,1721204.8
f916bbdc-51c4-4b59-9659-dcdfeefd35b0,b675f0a0-c539-453a-8e03-c6c7ab7436e9,OI-2022,Frijol,72152.09,121215.51,104481.4,65069.65,49279.41,73948.56,99372.02,425355.78,-88010.78
d0947bb2-d9fd-4da8-8557-4b994dab09a3,b675f0a0-c539-453a-8e03-c6c7ab7436e9,PV-2022,Uva,46287.86,77763.61,135033.6,77587.77,39217.32,163648.59,88239.96,4393096.38,3811605.55
458339aa-b435-4cc8-bed4-9f21631166f4,b675f0a0-c539-453a-8e03-c6c7ab7436e9,OI-2023,Maíz,118518.04,199110.31,103433.48,42404.68,60433.88,107392.01,120434.34,608769.2,-24439.51
abc06fd0-ac53-43b5-ad9d-baae4036ce3b,b675f0a0-c539-453a-8e03-c6c7ab7436e9,PV-2023,Chile,42507.55,71412.69,77928.68,81510.6,74061.52,136721.91,36734.11,4946294.74,4467925.23
723ad88a-b23e-455d-9aaf-1c135525693d,b675f0a0-c539-453a-8e03-c6c7ab7436e9,OI-2024,Maíz,98481.87,165449.54,83920.62,36705.66,60324.19,140729.04,133690.27,691299.81,70480.48
69341748-1a18-442d-aa90-73c97d1451b5,b675f0a0-c539-453a-8e03-c6c7ab7436e9,PV-2024,Chile,75822.61,127381.98,105011.49,56257.9,44705.36,72602.69,49226.06,4139350.56,3684165.08
336f43ba-1b42-45b3-96fe-ea895dd20776,b675f0a0-c539-453a-8e03-c6c7ab7436e9,OI-2025,Uva,108735.04,182674.87,129178.16,72889.95,60453.26,129367.85,97766.78,5840545.18,5168214.31
3bdf8840-346f-466c-8963-9e7a05c33027,b675f0a0-c539-453a-8e03-c6c7ab7436e9,PV-2025,Chile,104316.38,175251.52,82622.6,53836.53,48346.36,88379.52,102339.52,3889950.6,3339174.56
a1f62a59-4aeb-476d-819b-b4bf0e88cea1,0ba160ce-888f-417a-8065-ff4abb07fc87,OI-2021,Uva,80367.08,135016.69,129295.96,62928.63,45037.25,82583.6,43221.54,5026425.59,4528341.91
a364e268-565d-4fee-b5d9-b942ab05f4b9,0ba160ce-888f-417a-8065-ff4abb07fc87,PV-2021,Maíz,52714.83,88560.92,118933.95,56553.46,45380.61,65086.72,81366.03,447803.28,-8078.42
0fd38aab-5aef-4e6d-a8b2-16d8735bcf66,0ba160ce-888f-417a-8065-ff4abb07fc87,OI-2022,Frijol,69213.03,116277.88,114505.76,52461.25,44972.21,50853.18,78941.02,244049.94,-213961.37
3ab9a955-3d3e-40c5-9c72-ef54a77f6568,0ba160ce-888f-417a-8065-ff4abb07fc87,PV-2022,Uva,85216.09,143163.04,98077.9,45582.7,59782.44,45297.97,90248.42,4558947.94,4076795.47
6379db5b-3d59-4341-8c3a-a8efcf1ee515,0ba160ce-888f-417a-8065-ff4abb07fc87,OI-2023,Frijol,58295.89,97937.1,82970.49,39743.7,41242.14,45119.59,86461.77,316203.65,-77271.14
38938d3d-8df8-41d9-aa1b-94a3ef5fe139,0ba160ce-888f-417a-8065-ff4abb07fc87,PV-2023,Maíz,72971.36,122591.88,83256.62,32372.05,20366.73,137320.69,63302.41,521205.9,61995.52
eca14813-c4db-4eca-8fb2-cbb5f0fd305d,0ba160ce-888f-417a-8065-ff4abb07fc87,OI-2024,Chile,74633.89,125384.94,74359.19,53966.74,45481.6,47739.12,45691.24,4549111.0,4156488.16
5c0da6c0-b46d-433f-b986-52ecfb6492eb,0ba160ce-888f-417a-8065-ff4abb07fc87,PV-2024,Frijol,98254.89,165068.21,113147.28,57812.71,40120.2,154851.6,75097.14,263702.99,-342394.16
9ed7ac49-0051-441a-a3c2-58d94496ae24,0ba160ce-888f-417a-8065-ff4abb07fc87,OI-2025,Maíz,50863.16,85450.11,95126.75,45842.64,17966.71,91576.98,65902.45,635255.62,233389.98
53367622-c168-40b5-aeac-5bd2baaa447f,0ba160ce-888f-417a-8065-ff4abb07fc87,PV-2025,Maíz,73699.08,123814.46,65937.18,72975.02,46365.49,117967.59,86150.01,616007.7,102797.94
4e9ea5d8-9442-4275-a469-3b6cb0f5ddb8,29c667e8-483d-4414-902e-60bbf7cd0397,OI-2021,Chile,125820.99,211379.26,119661.44,68755.11,53259.4,133950.29,87637.68,5172806.08,4498162.92
fa18120e-b91f-4ece-86fe-4d6131e59ce6,29c667e8-483d-4414-902e-60bbf7cd0397,PV-2021,Frijol,80593.75,135397.5,79452.1,72045.07,53531.84,149843.71,64826.18,401580.64,-153515.77
3ae74672-9694-4b19-9436-66304b769806,29c667e8-483d-4414-902e-60bbf7cd0397,OI-2022,Algodón,52997.61,89035.98,112513.93,71943.52,47931.31,173067.72,138226.31,2815645.49,2182926.73
badf33b8-b89f-4a4d-8b46-6849f7a8359d,29c667e8-483d-4414-902e-60bbf7cd0397,PV-2022,Uva,58254.19,97867.04,43272.87,61701.09,40840.72,116648.79,66087.59,6665754.71,6239336.61
eab55ef3-6040-4262-aedb-611bd49cf645,29c667e8-483d-4414-902e-60bbf7cd0397,OI-2023,Algodón,79394.8,133383.26,85536.83,59078.96,54600.43,80422.26,84353.76,1823800.69,1326425.2
23f6badf-3f60-4e5e-ba54-fd170adf9121,29c667e8-483d-4414-902e-60bbf7cd0397,PV-2023,Maíz,104396.04,175385.34,76366.3,53713.39,42330.13,56471.55,110227.52,661252.63,146758.4
fae461e1-6489-41a1-b485-0ee122320237,29c667e8-483d-4414-902e-60bbf7cd0397,OI-2024,Maíz,116983.64,196532.52,68753.69,69850.63,19741.11,104259.55,34695.82,666859.42,173026.1
79521990-5759-42a3-97b4-824b971c19eb,29c667e8-483d-4414-902e-60bbf7cd0397,PV-2024,Frijol,88722.16,149053.22,78641.51,65178.32,52613.31,139545.23,74199.11,443528.31,-115702.39
1d6bb5c6-30da-48fe-beba-87dcdf69b05f,29c667e8-483d-4414-902e-60bbf7cd0397,OI-2025,Chile,42177.27,70857.82,127108.23,59209.87,49295.16,77552.07,83242.48,6362520.34,5895254.71
e30bc370-2950-42b7-9d38-81a1b9ceed25,29c667e8-483d-4414-902e-60bbf7cd0397,PV-2025,Frijol,92058.56,154658.39,132853.14,48485.3,34558.23,117379.5,109047.3,392761.36,-204220.5
2b6cdd65-2d45-42c0-8d09-2f65f58e54ea,9e83f844-6948-4817-aa35-16e0c253966c,OI-2021,Frijol,75834.89,127402.62,58509.44,41778.08,28430.79,81961.94,84055.48,255197.77,-166940.58
9dafbf1f-59bf-4988-a8ac-2e1a9bdb4690,9e83f844-6948-4817-aa35-16e0c253966c,PV-2021,Uva,44209.01,74271.13,61327.15,17681.6,27219.58,81914.27,61911.82,3390001.2,3065675.65
7b91346f-1773-4b75-921a-8c3a3e5b70af,9e83f844-6948-4817-aa35-16e0c253966c,OI-2022,Uva,64570.12,108477.8,44555.4,19660.62,19165.57,66453.83,72948.23,4432278.09,4101016.64
a8d1f513-2e4e-4697-8ab8-b9820ccd836c,9e83f844-6948-4817-aa35-16e0c253966c,PV-2022,Algodón,52293.01,87852.25,73013.4,52142.27,29474.63,44646.12,53140.81,1511613.46,1171343.97
1c86efb3-b2cc-4009-a7ee-9b9306ee2a58,9e83f844-6948-4817-aa35-16e0c253966c,OI-2023,Maíz,69181.39,116224.73,40004.86,24095.92,45467.14,66563.91,71908.69,324213.55,-40051.7
b4779052-644a-44dd-8098-310a95f48188,9e83f844-6948-4817-aa35-16e0c253966c,PV-2023,Frijol,25478.46,42803.81,49588.98,41836.33,23582.4,69980.69,78508.8,230298.63,-76002.38
6a67cbfc-2b28-4b5b-b8fb-66e3e03cb5a6,9e83f844-6948-4817-aa35-16e0c253966c,OI-2024,Maíz,51412.87,86373.62,73087.99,37844.22,34495.24,45142.38,57828.31,407065.04,72293.26
9355c014-4f68-4cf5-af50-9c09404d2ff9,9e83f844-6948-4817-aa35-16e0c253966c,PV-2024,Uva,39555.08,66452.53,53580.37,49195.07,18349.59,72713.6,64448.28,3446736.16,3121996.72
d0e01b4a-0393-4964-9b79-92051ddbddec,9e83f844-6948-4817-aa35-16e0c253966c,OI-2025,Frijol,62418.88,104863.71,26990.52,31818.89,30244.64,76074.13,40395.86,210830.12,-99557.63
29e281f9-223f-409d-bb26-aa762d2bf2f0,9e83f844-6948-4817-aa35-16e0c253966c,PV-2025,Algodón,40530.39,68091.05,67754.66,31165.73,35092.65,108029.82,36669.57,1527538.1,1180734.6
d734e632-b5cf-43f3-82ae-9e3ff24b11c5,9172fa3b-2224-4290-bd50-bded9dff1b1b,OI-2021,Chile,142911.72,240091.69,108531.47,73001.86,68174.36,159729.32,182832.04,6946921.42,6114560.68
f8edb90f-a064-4771-ab45-31b45bbb0077,9172fa3b-2224-4290-bd50-bded9dff1b1b,PV-2021,Maíz,99477.35,167121.94,186303.83,129823.5,96348.71,251273.05,127821.96,777678.36,-181014.64
1dcb2b68-67fe-4570-99a3-c19d9d2a4c01,9172fa3b-2224-4290-bd50-bded9dff1b1b,OI-2022,Maíz,57339.11,96329.7,123784.39,87559.4,48965.69,270897.21,114604.27,910396.16,168255.5
50868e8f-637d-482e-92b8-2eefebf81de8,9172fa3b-2224-4290-bd50-bded9dff1b1b,PV-2022,Frijol,168578.61,283212.07,97886.12,41768.49,56298.9,172723.01,129529.96,505376.2,-276042.34
c883f38f-6d67-415e-a6fd-28e482af5c41,9172fa3b-2224-4290-bd50-bded9dff1b1b,OI-2023,Uva,132786.61,223081.51,202808.67,52095.2,90241.33,131377.23,108900.94,5007783.71,4199278.82
4591a3df-7d1d-4cb1-a6ba-ed4943124412,9172fa3b-2224-4290-bd50-bded9dff1b1b,PV-2023,Algodón,112412.34,188852.73,177641.83,97001.89,37907.19,174865.33,120410.43,3622792.93,2826113.52
393eae84-8997-4128-af17-c0717e1e74c6,9172fa3b-2224-4290-bd50-bded9dff1b1b,OI-2024,Algodón,87538.39,147064.49,149730.46,79796.05,107408.72,131581.58,68277.1,3718329.33,3034470.93
f687716d-88f7-4553-b44e-8206666b7b26,9172fa3b-2224-4290-bd50-bded9dff1b1b,PV-2024,Chile,119442.95,200664.16,168976.7,92817.23,74111.24,225497.32,127162.04,7037961.01,6148732.32
d8ac4e98-f26d-4a7f-9d84-7273a45b71ad,9172fa3b-2224-4290-bd50-bded9dff1b1b,OI-2025,Algodón,116718.7,196087.42,213852.23,44241.71,44794.64,171784.12,91678.67,4639292.78,3876853.99
a1b615ab-fd3a-42bb-bf67-4cc25da36f1c,9172fa3b-2224-4290-bd50-bded9dff1b1b,PV-2025,Frijol,132165.93,222038.77,120416.27,106767.16,100264.13,259951.6,192879.67,537017.71,-465299.89
69b00f75-6438-42e9-adcd-ae98e952bc87,a70ae17d-7f9f-4c5c-91f0-02f157d922b2,OI-2021,Chile,36215.06,60841.3,58406.78,42997.68,27509.96,33311.38,79759.16,2973153.04,2670326.77
df360aa0-dabd-4951-be1a-3163efb5b66f,a70ae17d-7f9f-4c5c-91f0-02f157d922b2,PV-2021,Algodón,38651.16,64933.95,28453.39,33992.47,39976.24,72562.13,65724.4,1459591.42,1153948.82
74362456-70b0-4585-9897-42f13a1bc9fd,a70ae17d-7f9f-4c5c-91f0-02f157d922b2,OI-2022,Chile,57143.44,96000.98,74953.95,35221.51,18412.91,65257.85,77631.04,2824931.65,2457453.41
66c02556-74a6-4817-9ce4-245835e77b21,a70ae17d-7f9f-4c5c-91f0-02f157d922b2,PV-2022,Maíz,49639.68,83394.66,73444.57,46237.68,38539.32,72970.93,58252.53,410682.74,37843.05
c88e4757-b88f-46b7-8263-c5084577268b,a70ae17d-7f9f-4c5c-91f0-02f157d922b2,OI-2023,Uva,53688.64,90196.91,25349.7,47285.49,21655.23,43613.73,41017.53,3807843.2,3538724.61
80f20ec7-b0df-4c56-8bd8-c7b57dbfb31f,a70ae17d-7f9f-4c5c-91f0-02f157d922b2,PV-2023,Maíz,40537.12,68102.37,32752.45,49090.14,18629.62,56121.45,74245.63,389159.43,90217.77
b2eb384e-ff71-43f7-aed9-ee17d8be54e9,a70ae17d-7f9f-4c5c-91f0-02f157d922b2,OI-2024,Chile,60938.74,102377.08,45480.34,23956.17,19111.85,49063.18,91308.11,3979621.17,3648324.44
c2a530a8-714e-43f5-9829-5a729e8cba6d,a70ae17d-7f9f-4c5c-91f0-02f157d922b2,PV-2024,Chile,35276.21,59264.03,44599.79,58543.3,19894.43,90523.46,20848.49,2628068.43,2334394.93
8556057c-7668-4376-b8e0-3ddc0af1c2b2,a70ae17d-7f9f-4c5c-91f0-02f157d922b2,OI-2025,Frijol,51623.69,86727.8,63803.37,26885.21,40732.19,85145.83,42433.11,234825.71,-110901.8
ab18997a-75cc-4261-8793-cb056f01d252,a70ae17d-7f9f-4c5c-91f0-02f157d922b2,PV-2025,Uva,37733.82,63392.81,40002.19,42098.43,23723.76,62582.0,32497.18,4061906.17,3797609.79
7a352d4b-40e4-479e-9232-d3f000833627,16d4f4fe-f2ce-417a-9a13-13c14c12d1ce,OI-2021,Chile,83204.35,139783.31,112655.96,48424.89,33061.17,84115.72,74616.98,5615085.99,5122427.96
08fa0000-afbf-45d6-8ac0-77193729cd20,16d4f4fe-f2ce-417a-9a13-13c14c12d1ce,PV-2021,Uva,96382.78,161923.07,101058.51,57042.15,26173.54,114881.57,66737.08,6335902.61,5808086.67
a4fabe80-2150-44eb-a413-e8329dfbc3d2,16d4f4fe-f2ce-417a-9a13-13c14c12d1ce,OI-2022,Algodón,76800.97,129025.63,36902.12,55288.95,29621.67,122772.95,61306.51,1447440.54,1012522.71
f7d2c103-79ad-4a95-aa5d-97b3de647b22,16d4f4fe-f2ce-417a-9a13-13c14c12d1ce,PV-2022,Chile,61235.22,102875.16,136926.49,70083.12,33678.29,99287.6,65980.19,5536909.26,5028078.41
334f93d1-27d3-4adb-8494-920984401958,16d4f4fe-f2ce-417a-9a13-13c14c12d1ce,OI-2023,Frijol,60793.95,102133.84,100004.28,64999.86,46093.98,148675.43,87508.06,334217.18,-215198.28
2a67e836-52c5-4a36-8d3e-4d43ea923033,16d4f4fe-f2ce-417a-9a13-13c14c12d1ce,PV-2023,Frijol,50127.57,84214.32,62443.14,37085.63,40655.6,114798.79,78509.03,302026.47,-115680.04
5131fb62-553b-487d-9cc7-c7b9efcdaac2,16d4f4fe-f2ce-417a-9a13-13c14c12d1ce,OI-2024,Algodón,84088.27,141268.3,52490.65,69790.23,35843.78,81153.36,93357.82,1204665.2,730761.06
d3ac6650-2095-4ba8-9ca9-0eb64d578f11,16d4f4fe-f2ce-417a-9a13-13c14c12d1ce,PV-2024,Chile,88793.56,149173.18,35810.43,52740.73,51189.53,92151.7,74554.74,5110301.43,4654681.11
733f05a5-52e8-42da-9ca5-61f378c63daf,16d4f4fe-f2ce-417a-9a13-13c14c12d1ce,OI-2025,Maíz,104438.18,175456.14,74026.76,59526.28,66125.61,105791.72,77285.33,528415.26,-29796.59
14adb76e-17b3-42b6-87fa-2fc3c6dfd3c5,16d4f4fe-f2ce-417a-9a13-13c14c12d1ce,PV-2025,Chile,103370.55,173662.52,39128.92,30406.15,68812.78,63151.24,77436.52,3641909.07,3189310.94
0e90a372-cac3-4067-9037-80fb8e12f7b5,57eb402d-d3d6-42f6-aa75-3bd42cf90bfc,OI-2021,Algodón,216920.47,364426.4,327675.1,203399.85,85039.32,133678.99,278465.66,6329328.27,4936642.95
4ae9720c-6cad-4097-8dc0-66c818458da2,57eb402d-d3d6-42f6-aa75-3bd42cf90bfc,PV-2021,Maíz,185483.51,311612.3,186960.12,262165.35,152119.12,161603.14,188240.51,1511199.22,248498.69
2e38727f-5145-4a8e-b58d-484e9d841de8,57eb402d-d3d6-42f6-aa75-3bd42cf90bfc,OI-2022,Uva,208789.33,350766.08,198242.32,205979.29,80393.3,341905.61,152657.09,19424269.33,18094325.64
278f5d20-9732-472f-9567-e8663b91927a,57eb402d-d3d6-42f6-aa75-3bd42cf90bfc,PV-2022,Algodón,268811.95,451604.08,270098.99,199018.89,164156.84,334203.81,120184.92,6540571.4,5001303.85
30b35e5b-01a3-466e-81b5-7834d58de73c,57eb402d-d3d6-42f6-aa75-3bd42cf90bfc,OI-2023,Uva,236979.11,398124.91,165917.02,110411.27,92686.86,258051.61,186360.02,12868161.77,11656610.09
bed67784-e92b-456c-8e6d-e9e9e63eab44,57eb402d-d3d6-42f6-aa75-3bd42cf90bfc,PV-2023,Algodón,120498.07,202436.75,233263.53,117903.58,160912.03,236602.47,211032.01,5674299.51,4512149.13
6d520eb5-d363-4826-bdb5-8c87cb653528,57eb402d-d3d6-42f6-aa75-3bd42cf90bfc,OI-2024,Chile,187702.63,315340.42,232131.7,201841.49,157716.67,326314.72,170557.29,12931382.16,11527479.87
0a0af92e-453d-4abf-a50f-7c6666f4c91d,57eb402d-d3d6-42f6-aa75-3bd42cf90bfc,PV-2024,Algodón,208033.13,349495.66,224867.97,99923.61,200258.5,295997.18,223419.35,6046242.71,4652280.43
cef0266d-3d19-451d-bdc4-065829267d4b,57eb402d-d3d6-42f6-aa75-3bd42cf90bfc,OI-2025,Frijol,247026.6,415004.69,372986.51,179400.09,167647.54,242184.73,220054.99,1065244.75,-532033.8
bdeeca7e-15cb-425f-925d-8d0bc5c0b47d,57eb402d-d3d6-42f6-aa75-3bd42cf90bfc,PV-2025,Frijol,202947.77,340952.25,314534.9,97504.24,144739.54,214372.23,91997.78,940466.95,-263634.0
499ad9c5-aaa5-47ea-ae9b-171a341b88c1,34a7cbe3-05ba-487e-8722-fa71b1098599,OI-2021,Chile,91825.22,154266.37,58757.29,33490.85,60965.12,77275.83,105576.45,3759518.87,3269186.96
4d9bca13-e5a0-44d3-9b37-a2b2446ef198,34a7cbe3-05ba-487e-8722-fa71b1098599,PV-2021,Chile,76862.21,129128.51,67346.18,33973.77,54926.71,91221.06,58496.3,4210637.99,3775545.44
f63e8142-7ef4-4668-b48e-162d12a010b1,34a7cbe3-05ba-487e-8722-fa71b1098599,OI-2022,Frijol,63531.97,106733.71,102245.68,77508.49,26288.81,119078.69,96770.28,304052.29,-224573.37
cc57c223-b30a-4d77-8203-352fad861cbe,34a7cbe3-05ba-487e-8722-fa71b1098599,PV-2022,Frijol,70849.48,119027.13,44618.72,69691.75,30040.4,95017.19,76974.43,312762.94,-122606.68
