vol_total_m3_ha,n_eventos,vol_media_evento,vol_cv,max_gap_dias,costo_total_mxn,sistema_riego_num,anomaly_score,clasificacion,id_parcela,ciclo_agricola,ciclo_corto,anomalia_predicha,ground_truth,tipo_anomalia_real
11848.0,13.0,911.38464,0.6224938,28.0,366169.66,0.0,-0.44056090442923657,Normal,72d50679-68dd-402b-bd63-b2628f1a0e85,OI-2023,OI-2023,0,1,AGRICULTOR_INEFICIENTE
6342.9,15.0,422.86,0.4262436,38.0,178425.05,1.0,-0.4404766828928979,Normal,e2e90477-85a7-455c-b284-40068b21097f,OI-2021,OI-2021,0,0,
5744.9,18.0,319.1611,0.5409587,29.0,64726.21,2.0,-0.4404088004604628,Normal,36f15d6e-4d25-40f3-b122-fdf75c24a3e7,PV-2023,PV-2023,0,0,
6770.55,16.0,423.15936,0.76495886,26.0,206570.9,2.0,-0.4403922196457587,Normal,a7af1a60-ec79-4e98-826b-a73dcc19a9eb,OI-2021,OI-2021,0,0,
7483.69,12.0,623.6408,0.6447747,14.0,239270.8,0.0,-0.43948501389970374,Normal,0b620e00-7f77-445d-9956-430be1ed2748,OI-2026,OI-2026,0,0,
7536.25,15.0,502.41666,0.73532254,25.0,151873.02,2.0,-0.4393777805356571,Normal,bcb2fc36-de4b-4e1d-bee5-0eadbf5913f9,OI-2021,OI-2021,0,0,
8619.0,18.0,478.83334,0.63893974,36.0,95030.04,1.0,-0.43907140089778546,Normal,414fd37d-37c0-4b39-993e-bb5a8b045983,OI-2022,OI-2022,0,1,AGRICULTOR_INEFICIENTE
8188.27,19.0,430.96158,0.7104642,30.0,220889.52,1.0,-0.438956629160601,Normal,e09b8211-34e7-403b-bbec-9f09bd9ff890,OI-2021,OI-2021,0,0,
8639.91,19.0,454.73212,0.6817747,23.0,180963.17,1.0,-0.4386817969305332,Normal,ce83cb07-58f6-4daf-a6e3-1ee72480447b,OI-2026,OI-2026,0,0,
5747.02,21.0,273.66763,0.71507525,30.0,147941.88,1.0,-0.4386677885136116,Normal,0434faa6-0ac6-4466-bf7e-b1e0490a88c1,OI-2021,OI-2021,0,0,
7993.4,8.0,999.175,0.48959124,60.0,144621.84,0.0,-0.43859734993014626,Normal,719dd666-3ab9-43f9-b273-9404281dcdf3,OI-2023,OI-2023,0,0,
9837.37,8.0,1229.6713,0.69300574,48.0,174074.77,0.0,-0.4385596331277704,Normal,a32a002d-da6e-42a1-94ea-8bdd8df754e1,PV-2026,PV-2026,0,0,
9721.75,10.0,972.175,0.69763243,67.0,162173.12,0.0,-0.43854988434506864,Normal,771180ae-c504-4a02-9b84-a7f4c89db4f4,PV-2025,PV-2025,0,0,
5696.61,17.0,335.0947,0.75407207,21.0,143450.34,2.0,-0.4384481150540152,Normal,5ddf7399-e390-4a8e-ace0-651a67542da2,PV-2024,PV-2024,0,0,
8334.3,14.0,595.3071,0.8288956,37.0,196083.66,1.0,-0.4381430295748693,Normal,d88385c8-4b9e-45eb-9816-10d6e78cee59,PV-2026,PV-2026,0,0,
5769.28,21.0,274.72763,0.6559785,32.0,145394.06,1.0,-0.4381148994190528,Normal,0434faa6-0ac6-4466-bf7e-b1e0490a88c1,PV-2021,PV-2021,0,0,
6366.1,16.0,397.88126,0.7785477,28.0,67193.94,2.0,-0.43792424238921646,Normal,36f15d6e-4d25-40f3-b122-fdf75c24a3e7,OI-2024,OI-2024,0,0,
8033.89,8.0,1004.23627,0.48390383,47.0,327517.62,0.0,-0.4377469279080314,Normal,8dd75c08-6935-4e65-9ad3-e3872fb57333,OI-2021,OI-2021,0,0,
8995.94,15.0,599.7293,0.89489543,24.0,301820.66,0.0,-0.43766963585910384,Normal,8d3c5171-2c80-451b-b387-4557841fc06c,PV-2023,PV-2023,0,0,
8059.67,15.0,537.31134,0.48579264,24.0,227794.92,1.0,-0.43747945324125775,Normal,e09b8211-34e7-403b-bbec-9f09bd9ff890,OI-2026,OI-2026,0,0,
6765.49,21.0,322.1662,0.60812426,31.0,120736.66,2.0,-0.4373695168094948,Normal,d2251f14-05cb-4a11-9a43-087ac9a45584,OI-2022,OI-2022,0,0,
6039.26,19.0,317.8558,0.6621489,18.0,83599.76,1.0,-0.43704230830209245,Normal,2bd9c0f3-366d-4de6-a41d-ba1dc3b5496e,PV-2021,PV-2021,0,0,
5051.46,19.0,265.8663,0.67752934,34.0,177125.72,1.0,-0.43693369843942725,Normal,7fe1aeb7-a6db-4eef-9ec2-7b519d1ca0e8,PV-2026,PV-2026,0,0,
6947.81,20.0,347.3905,0.77520084,21.0,172494.31,1.0,-0.4364870211387579,Normal,0434faa6-0ac6-4466-bf7e-b1e0490a88c1,PV-2022,PV-2022,0,0,
7747.64,18.0,430.42444,0.57449657,29.0,124499.22,2.0,-0.4363831129717658,Normal,4d0094a6-0933-44de-9e4b-2b7adaf0a536,PV-2022,PV-2022,0,0,
7671.37,8.0,958.92126,0.7131806,64.0,136521.7,0.0,-0.4363715510207108,Normal,a32a002d-da6e-42a1-94ea-8bdd8df754e1,OI-2023,OI-2023,0,0,
7236.64,18.0,402.03555,0.55964506,32.0,80763.15,2.0,-0.43608154568239405,Normal,36f15d6e-4d25-40f3-b122-fdf75c24a3e7,OI-2025,OI-2025,0,0,
8723.44,9.0,969.2711,0.4304942,54.0,93025.29,0.0,-0.436069138157956,Normal,8fd3f47d-3254-4408-a5b0-10664476d9d4,OI-2021,OI-2021,0,0,
5549.89,15.0,369.99268,0.65240043,24.0,55472.06,1.0,-0.43600542278212606,Normal,e26db415-b822-4431-a95e-0515c3451f73,PV-2025,PV-2025,0,0,
7070.57,11.0,642.7791,0.34895244,40.0,117445.6,0.0,-0.4359103467224645,Normal,b1da7fe5-e177-4f94-81e5-3dad69d2c13d,PV-2023,PV-2023,0,0,
5691.59,20.0,284.5795,0.47380105,29.0,162580.6,1.0,-0.4358259868639705,Normal,e2e90477-85a7-455c-b284-40068b21097f,OI-2025,OI-2025,0,0,
9616.4,8.0,1202.05,0.6994836,37.0,178776.39,0.0,-0.43559735747933676,Normal,719dd666-3ab9-43f9-b273-9404281dcdf3,OI-2026,OI-2026,0,0,
5507.69,20.0,275.3845,0.652174,31.0,81852.53,2.0,-0.4354896113231679,Normal,85be4752-4bd9-4eff-a359-e17047ad49e1,PV-2025,PV-2025,0,0,
10517.33,13.0,809.0254,0.8083272,59.0,165917.78,0.0,-0.4352217542894182,Normal,9cf09513-1f3f-4105-afa9-7c5b2e337f45,PV-2025,PV-2025,0,0,
6475.84,19.0,340.83368,0.5386381,19.0,149618.84,1.0,-0.4351681423819105,Normal,d88385c8-4b9e-45eb-9816-10d6e78cee59,OI-2022,OI-2022,0,0,
9092.42,8.0,1136.5525,0.7711692,46.0,286656.0,0.0,-0.4350317472316676,Normal,4b339871-4fca-449d-98bd-84685db111bc,PV-2026,PV-2026,0,0,
7998.62,12.0,666.5517,0.6145363,52.0,419782.9,0.0,-0.4349911099309903,Normal,f1f61c27-c2a8-4515-87a8-f83ec5642de8,OI-2024,OI-2024,0,0,
6275.21,8.0,784.40125,0.61262345,45.0,223571.81,0.0,-0.43490626274365357,Normal,8d3c5171-2c80-451b-b387-4557841fc06c,OI-2024,OI-2024,0,1,GAP_FALLA_EQUIPO
5847.77,17.0,343.98648,0.6754842,26.0,187414.12,2.0,-0.4348918315479966,Normal,a7af1a60-ec79-4e98-826b-a73dcc19a9eb,PV-2021,PV-2021,0,0,
5900.82,14.0,421.48715,0.6964167,27.0,157659.38,2.0,-0.4348111056941916,Normal,41ed1b06-1867-4659-bea8-b866163d48b1,OI-2025,OI-2025,0,0,
6380.37,20.0,319.0185,0.6040047,21.0,127049.19,2.0,-0.43472536759691066,Normal,bcb2fc36-de4b-4e1d-bee5-0eadbf5913f9,OI-2026,OI-2026,0,0,
5862.71,9.0,651.41223,0.63968444,45.0,99809.12,0.0,-0.4344392947195129,Normal,3592f728-76b2-471d-8c46-86b264b33dfe,OI-2024,OI-2024,0,0,
6325.32,18.0,351.40668,0.7024765,22.0,180139.62,2.0,-0.43439416137147546,Normal,0dedce00-440c-4056-9c53-737cbeff6dd1,OI-2024,OI-2024,0,0,
9403.31,8.0,1175.4137,0.6821255,28.0,245613.44,0.0,-0.43432072893658896,Normal,84213f57-d0b1-4502-888a-1315fad8b140,OI-2022,OI-2022,0,0,
9504.8,8.0,1188.1,0.52618176,44.0,190315.14,0.0,-0.4340373430723286,Normal,241931f8-14fd-43b6-a903-b1ef92c1f158,PV-2021,PV-2021,0,0,
8438.9,12.0,703.24164,1.053985,36.0,211194.67,0.0,-0.43399816112038114,Normal,e41f09df-92a9-4973-9fca-1571103ba530,PV-2025,PV-2025,0,0,
5351.54,20.0,267.577,0.7674362,30.0,113495.1,1.0,-0.4337535554498566,Normal,ce83cb07-58f6-4daf-a6e3-1ee72480447b,OI-2022,OI-2022,0,0,
8203.61,10.0,820.361,0.7931697,68.0,107201.63,0.0,-0.4336462691263002,Normal,df18e8a3-c48f-4d3f-8e79-a11a309e1f9c,PV-2025,PV-2025,0,0,
7561.22,8.0,945.1525,0.48045325,34.0,69246.24,0.0,-0.433554491163185,Normal,84862e04-c039-458d-ac28-4337f2a4dbd5,OI-2022,OI-2022,0,0,
5956.43,15.0,397.09534,0.58811957,40.0,146329.03,2.0,-0.4335369557661028,Normal,5ddf7399-e390-4a8e-ace0-651a67542da2,PV-2025,PV-2025,0,0,
5863.54,18.0,325.75223,0.5235569,30.0,120683.88,2.0,-0.4332758802613869,Normal,bcb2fc36-de4b-4e1d-bee5-0eadbf5913f9,PV-2021,PV-2021,0,0,
5319.15,20.0,265.9575,0.71533525,21.0,123078.63,1.0,-0.43310574658702383,Normal,0b2da096-0ecb-4bf6-ac84-73ef1c426da4,OI-2021,OI-2021,0,0,
8304.5,12.0,692.0417,0.6968057,29.0,425985.25,0.0,-0.43305281477704605,Normal,f1f61c27-c2a8-4515-87a8-f83ec5642de8,OI-2026,OI-2026,0,0,
9495.9,15.0,633.06,0.82627535,27.0,362805.34,0.0,-0.4330364014472219,Normal,eaab97a5-81fb-4333-a9a5-d40aa75821f1,PV-2023,PV-2023,0,0,
5112.46,19.0,269.07684,0.7952468,26.0,146164.16,1.0,-0.433021098295474,Normal,e2e90477-85a7-455c-b284-40068b21097f,OI-2026,OI-2026,0,0,
8315.53,15.0,554.36865,0.45729002,57.0,142214.84,0.0,-0.4328650746651873,Normal,a32a002d-da6e-42a1-94ea-8bdd8df754e1,OI-2026,OI-2026,0,0,
5743.38,15.0,382.892,0.57224566,25.0,83223.37,2.0,-0.4326502502835626,Normal,2806f43a-b402-42bd-8b82-02cabf484236,PV-2026,PV-2026,0,0,
5455.47,20.0,272.7735,0.6575144,21.0,127023.78,1.0,-0.4326000915466629,Normal,d88385c8-4b9e-45eb-9816-10d6e78cee59,PV-2025,PV-2025,0,0,
9456.07,8.0,1182.0088,0.5395083,31.0,153652.97,0.0,-0.43258896941751324,Normal,b1da7fe5-e177-4f94-81e5-3dad69d2c13d,OI-2021,OI-2021,0,0,
4662.94,15.0,310.86267,0.58886,36.0,163745.77,1.0,-0.4324324192862136,Normal,5204630a-2183-4700-a82d-29970e4ce006,PV-2024,PV-2024,0,0,
5562.66,20.0,278.133,0.7543371,22.0,128792.11,1.0,-0.4321534079417865,Normal,0b2da096-0ecb-4bf6-ac84-73ef1c426da4,OI-2026,OI-2026,0,0,
6421.31,15.0,428.08734,0.72028697,26.0,177617.2,2.0,-0.43115617122880584,Normal,0dedce00-440c-4056-9c53-737cbeff6dd1,PV-2023,PV-2023,0,0,
6957.22,20.0,347.861,0.59459716,23.0,194297.94,1.0,-0.43102742386578946,Normal,e2e90477-85a7-455c-b284-40068b21097f,OI-2022,OI-2022,0,0,
6567.3,10.0,656.73,0.86566836,35.0,256661.8,0.0,-0.4308654414047755,Normal,8dd75c08-6935-4e65-9ad3-e3872fb57333,PV-2022,PV-2022,0,0,
11484.82,11.0,1044.0746,0.6369874,25.0,314192.22,0.0,-0.43056007607949354,Normal,5374f8cc-a791-41ed-8bd8-7bf2489fe200,OI-2024,OI-2024,0,0,
5564.29,14.0,397.44928,0.6660138,22.0,70337.27,1.0,-0.43026504241782526,Normal,2bd9c0f3-366d-4de6-a41d-ba1dc3b5496e,OI-2021,OI-2021,0,0,
6767.45,15.0,451.16333,0.6508759,25.0,97172.49,2.0,-0.4301576169859135,Normal,85be4752-4bd9-4eff-a359-e17047ad49e1,OI-2025,OI-2025,0,0,
8606.73,9.0,956.30334,0.91573554,56.0,163495.05,0.0,-0.42944615071103215,Normal,241931f8-14fd-43b6-a903-b1ef92c1f158,OI-2024,OI-2024,0,0,
9566.93,15.0,637.79535,0.6443067,18.0,88498.85,0.0,-0.42929574276565197,Normal,1fc08bdf-c173-4241-a21e-4f4728eb1215,OI-2022,OI-2022,0,0,
5486.07,20.0,274.3035,0.6676724,25.0,138949.7,2.0,-0.42918867297939284,Normal,5ddf7399-e390-4a8e-ace0-651a67542da2,OI-2022,OI-2022,0,0,
9217.08,10.0,921.708,0.52776104,66.0,138814.12,0.0,-0.4289862091694441,Normal,346f404d-ae1e-4d9f-9b85-527337dd0e9b,PV-2024,PV-2024,0,0,
5441.57,18.0,302.30945,0.65392554,25.0,81509.4,2.0,-0.4287750360587572,Normal,85be4752-4bd9-4eff-a359-e17047ad49e1,PV-2021,PV-2021,0,0,
6543.7,15.0,436.24667,0.7655582,32.0,103601.39,2.0,-0.4285890558157261,Normal,4d0094a6-0933-44de-9e4b-2b7adaf0a536,PV-2025,PV-2025,0,0,
6906.16,20.0,345.308,0.6595252,22.0,93502.7,1.0,-0.4284820340092894,Normal,2bd9c0f3-366d-4de6-a41d-ba1dc3b5496e,OI-2024,OI-2024,0,0,
8729.74,9.0,969.9711,1.0013438,38.0,158398.45,0.0,-0.4282856470601362,Normal,bb35a022-70e0-4ac1-800a-ab127035358b,OI-2022,OI-2022,0,0,
7886.37,9.0,876.2633,0.67236996,65.0,230494.02,0.0,-0.4282517537743655,Normal,84213f57-d0b1-4502-888a-1315fad8b140,PV-2026,PV-2026,0,0,
7268.54,13.0,559.11847,0.83307135,22.0,66232.4,0.0,-0.42823026354456856,Normal,84862e04-c039-458d-ac28-4337f2a4dbd5,OI-2026,OI-2026,0,0,
8290.67,15.0,552.7113,0.8506988,23.0,282144.53,0.0,-0.42805336577098235,Normal,110e99d5-e49b-4fdc-9245-75e5e3cdda0a,PV-2023,PV-2023,0,0,
6647.42,14.0,474.8157,0.8225224,26.0,226413.8,1.0,-0.4279715527776558,Normal,5204630a-2183-4700-a82d-29970e4ce006,OI-2025,OI-2025,0,0,
8682.93,11.0,789.3573,0.7793145,65.0,147070.81,0.0,-0.42792227099206337,Normal,bbe0d9f4-8075-4afd-a43e-5602f914bd48,OI-2021,OI-2021,0,1,SOBRE_RIEGO
6587.43,16.0,411.7144,0.8432041,35.0,143186.39,1.0,-0.4278861553528302,Normal,ce83cb07-58f6-4daf-a6e3-1ee72480447b,PV-2024,PV-2024,0,0,
5553.91,17.0,326.7006,0.7775269,28.0,134673.72,2.0,-0.42754491139871376,Normal,5ddf7399-e390-4a8e-ace0-651a67542da2,OI-2025,OI-2025,0,1,SOBRE_RIEGO
7432.48,19.0,391.18317,0.67945445,25.0,206073.66,1.0,-0.4274781142278119,Normal,e09b8211-34e7-403b-bbec-9f09bd9ff890,PV-2023,PV-2023,0,0,
6145.45,18.0,341.41388,0.676691,37.0,120808.7,2.0,-0.4273962953833675,Normal,bcb2fc36-de4b-4e1d-bee5-0eadbf5913f9,PV-2022,PV-2022,0,0,
5024.52,16.0,314.0325,0.65778464,23.0,113850.27,1.0,-0.4273742773680348,Normal,0b2da096-0ecb-4bf6-ac84-73ef1c426da4,PV-2023,PV-2023,0,0,
8371.29,8.0,1046.4113,0.590515,55.0,298585.2,0.0,-0.4273093647807666,Normal,110e99d5-e49b-4fdc-9245-75e5e3cdda0a,PV-2024,PV-2024,0,1,GAP_FALLA_EQUIPO
9836.06,14.0,702.57574,0.48738474,53.0,88679.23,0.0,-0.4272510552727027,Normal,84862e04-c039-458d-ac28-4337f2a4dbd5,PV-2022,PV-2022,0,0,
9453.65,8.0,1181.7063,0.62449574,44.0,141948.36,0.0,-0.4272482454437118,Normal,dbecd833-7ff4-4846-8f3c-3b260384d73a,PV-2024,PV-2024,0,0,
5465.91,17.0,321.5241,0.6765528,31.0,96623.8,2.0,-0.4271212818265849,Normal,d2251f14-05cb-4a11-9a43-087ac9a45584,OI-2024,OI-2024,0,0,
7331.43,20.0,366.5715,0.58160305,27.0,95993.95,1.0,-0.42695684929747457,Normal,2bd9c0f3-366d-4de6-a41d-ba1dc3b5496e,OI-2025,OI-2025,0,0,
7209.42,20.0,360.471,0.6176422,27.0,172455.64,2.0,-0.4268471688793581,Normal,ae8a9a32-53d2-4954-9f13-750bbde63be5,PV-2024,PV-2024,0,1,AGRICULTOR_INEFICIENTE
7131.27,13.0,548.5592,0.39986834,26.0,236211.84,0.0,-0.42674544235163536,Normal,8d3c5171-2c80-451b-b387-4557841fc06c,OI-2026,OI-2026,0,0,
8705.22,9.0,967.24664,0.77436876,62.0,184677.83,0.0,-0.426545121304454,Normal,11975aea-1fcd-4e2d-ae3d-29a313100272,PV-2023,PV-2023,0,0,
7864.13,16.0,491.50812,0.6125796,33.0,250830.55,1.0,-0.42648147698439104,Normal,53f14776-275a-40b9-8de5-b27b5e0adc8d,OI-2025,OI-2025,0,0,
8537.14,10.0,853.714,0.35879564,38.0,127619.23,0.0,-0.4264115238915675,Normal,708876d7-8bb5-49d0-b979-c85cc6c5e2b1,PV-2025,PV-2025,0,0,
6988.93,16.0,436.80814,0.8513321,25.0,147825.3,1.0,-0.4262636081732472,Normal,ce83cb07-58f6-4daf-a6e3-1ee72480447b,OI-2024,OI-2024,0,0,
6621.08,15.0,441.40533,0.73762333,32.0,131795.52,2.0,-0.42609177000145293,Normal,bcb2fc36-de4b-4e1d-bee5-0eadbf5913f9,OI-2023,OI-2023,0,0,
7487.85,16.0,467.99063,0.5041812,29.0,215306.47,1.0,-0.42607160936348665,Normal,e2e90477-85a7-455c-b284-40068b21097f,PV-2022,PV-2022,0,0,
7559.29,16.0,472.45563,0.5700121,28.0,241331.95,1.0,-0.42600343000129853,Normal,53f14776-275a-40b9-8de5-b27b5e0adc8d,OI-2022,OI-2022,0,0,
5392.26,16.0,337.01624,0.54178,39.0,110644.39,1.0,-0.4259219840118817,Normal,ce83cb07-58f6-4daf-a6e3-1ee72480447b,PV-2022,PV-2022,0,0,
5655.28,16.0,353.455,0.5927145,24.0,150315.47,2.0,-0.42586170101615456,Normal,41ed1b06-1867-4659-bea8-b866163d48b1,OI-2022,OI-2022,0,0,
6736.7,16.0,421.04376,0.45810866,36.0,150078.84,1.0,-0.42579366659813905,Normal,0b2da096-0ecb-4bf6-ac84-73ef1c426da4,OI-2024,OI-2024,0,0,
8525.63,8.0,1065.7037,0.45278075,45.0,205163.8,0.0,-0.425369093686037,Normal,17040aa5-c01d-410a-b707-888eabdbfda6,OI-2023,OI-2023,0,0,
9809.69,12.0,817.4742,0.5689815,54.0,363989.94,0.0,-0.4251434714789728,Normal,110e99d5-e49b-4fdc-9245-75e5e3cdda0a,PV-2025,PV-2025,0,0,
5693.57,18.0,316.30945,0.61860615,32.0,81272.99,2.0,-0.4250157745990605,Normal,85be4752-4bd9-4eff-a359-e17047ad49e1,PV-2024,PV-2024,0,0,
6102.09,18.0,339.005,0.5663715,32.0,208213.9,1.0,-0.42465425957488423,Normal,7fe1aeb7-a6db-4eef-9ec2-7b519d1ca0e8,PV-2025,PV-2025,0,0,
7332.29,9.0,814.6989,0.4831348,61.0,118952.82,0.0,-0.4246450355217982,Normal,71f0c5b7-f2df-4df3-a9aa-ba4a6c0333ea,OI-2022,OI-2022,0,0,
6243.61,16.0,390.22562,0.6143314,19.0,174430.53,1.0,-0.4244854352754726,Normal,e2e90477-85a7-455c-b284-40068b21097f,PV-2026,PV-2026,0,0,
5822.83,14.0,415.91644,0.55526364,30.0,61990.83,0.0,-0.4243917304258907,Normal,8fd3f47d-3254-4408-a5b0-10664476d9d4,OI-2022,OI-2022,0,0,
7927.69,9.0,880.85443,0.7990668,22.0,282355.25,0.0,-0.42391650279233456,Normal,8d3c5171-2c80-451b-b387-4557841fc06c,OI-2022,OI-2022,0,0,
6194.54,20.0,309.727,0.6069001,23.0,174587.8,1.0,-0.42391067971565716,Normal,e09b8211-34e7-403b-bbec-9f09bd9ff890,PV-2024,PV-2024,0,0,
6763.05,18.0,375.725,0.7893939,32.0,193693.73,1.0,-0.4236073991746082,Normal,e2e90477-85a7-455c-b284-40068b21097f,PV-2024,PV-2024,0,0,
10240.87,11.0,930.98816,0.92872703,28.0,217050.4,0.0,-0.42358975294362905,Normal,11975aea-1fcd-4e2d-ae3d-29a313100272,OI-2023,OI-2023,0,0,
9891.33,10.0,989.133,0.88430196,25.0,255020.5,0.0,-0.42327054090360383,Normal,84213f57-d0b1-4502-888a-1315fad8b140,OI-2024,OI-2024,0,0,
10926.77,12.0,910.56415,0.49347514,33.0,328486.44,0.0,-0.4232613356012952,Normal,63b4f127-a33b-462d-94a1-1b5da940952d,OI-2023,OI-2023,0,0,
7557.66,17.0,444.56824,0.61707604,26.0,211089.88,1.0,-0.42319783627945606,Normal,e09b8211-34e7-403b-bbec-9f09bd9ff890,PV-2022,PV-2022,0,0,
7697.91,15.0,513.194,0.48739976,20.0,134705.81,0.0,-0.4230481962103328,Normal,3592f728-76b2-471d-8c46-86b264b33dfe,OI-2023,OI-2023,0,0,
9816.29,11.0,892.39,0.42670137,45.0,315058.1,0.0,-0.4230295781400465,Normal,4b339871-4fca-449d-98bd-84685db111bc,OI-2022,OI-2022,0,0,
7461.05,15.0,497.40332,0.5656587,19.0,115998.7,0.0,-0.42297846878660567,Normal,dbecd833-7ff4-4846-8f3c-3b260384d73a,OI-2023,OI-2023,0,0,
6220.19,16.0,388.76187,0.61131364,33.0,92329.25,2.0,-0.422952850468307,Normal,2806f43a-b402-42bd-8b82-02cabf484236,OI-2021,OI-2021,0,0,
9981.46,10.0,998.146,0.8948807,37.0,319065.4,0.0,-0.4228801721619286,Normal,63b4f127-a33b-462d-94a1-1b5da940952d,OI-2026,OI-2026,0,0,
6053.39,20.0,302.6695,0.6253579,30.0,91852.7,2.0,-0.4228716156189164,Normal,85be4752-4bd9-4eff-a359-e17047ad49e1,OI-2026,OI-2026,0,0,
8063.95,14.0,575.9964,0.4098073,38.0,257216.98,0.0,-0.42282313621256523,Normal,8d3c5171-2c80-451b-b387-4557841fc06c,PV-2021,PV-2021,0,0,
6656.19,15.0,443.746,0.65406686,34.0,131572.16,2.0,-0.4226935767598501,Normal,bcb2fc36-de4b-4e1d-bee5-0eadbf5913f9,PV-2026,PV-2026,0,0,
7252.21,9.0,805.8011,0.49068093,54.0,90898.95,0.0,-0.4225729946788279,Normal,ddc49f6a-26d2-449f-b5f9-028051bf0aee,PV-2025,PV-2025,0,0,
8170.02,9.0,907.78,0.5087254,19.0,133243.98,0.0,-0.42252913260269953,Normal,9cf09513-1f3f-4105-afa9-7c5b2e337f45,OI-2026,OI-2026,0,0,
10331.63,15.0,688.7753,0.8584106,45.0,210477.9,0.0,-0.4224172095725222,Normal,241931f8-14fd-43b6-a903-b1ef92c1f158,OI-2023,OI-2023,0,0,
5508.64,16.0,344.29,0.7218131,21.0,141846.53,1.0,-0.4221481576985287,Normal,0434faa6-0ac6-4466-bf7e-b1e0490a88c1,OI-2023,OI-2023,0,0,
8565.06,15.0,571.004,0.6901993,19.0,260431.81,0.0,-0.4219670359485015,Normal,0b620e00-7f77-445d-9956-430be1ed2748,OI-2025,OI-2025,0,0,
6757.15,14.0,482.65356,0.7297975,31.0,66049.17,1.0,-0.42195131844869216,Normal,6e1d231a-7c6d-466d-b23f-8de651b9faf6,PV-2024,PV-2024,0,0,
5821.77,16.0,363.86063,0.71073633,27.0,86176.19,2.0,-0.4217943504348005,Normal,85be4752-4bd9-4eff-a359-e17047ad49e1,OI-2023,OI-2023,0,0,
7536.22,8.0,942.0275,0.51722515,47.0,99153.18,0.0,-0.4215173252346099,Normal,ddc49f6a-26d2-449f-b5f9-028051bf0aee,OI-2021,OI-2021,0,0,
7054.08,18.0,391.89334,0.5517688,25.0,176568.39,1.0,-0.42145338943611327,Normal,0434faa6-0ac6-4466-bf7e-b1e0490a88c1,OI-2026,OI-2026,0,0,
7418.44,8.0,927.305,0.45872268,36.0,237026.08,0.0,-0.42138039750046896,Normal,8e0af854-161a-4747-93bd-4ebb2b94ed33,PV-2024,PV-2024,0,0,
9689.34,9.0,1076.5934,0.4436998,38.0,186748.3,0.0,-0.42090540131124937,Normal,719dd666-3ab9-43f9-b273-9404281dcdf3,PV-2021,PV-2021,0,0,
7776.59,8.0,972.0737,0.6675288,58.0,120386.31,0.0,-0.42082248858708077,Normal,dbecd833-7ff4-4846-8f3c-3b260384d73a,OI-2022,OI-2022,0,0,
8719.25,9.0,968.80554,0.94068784,39.0,277886.66,0.0,-0.42080618443778983,Normal,0b620e00-7f77-445d-9956-430be1ed2748,OI-2022,OI-2022,0,0,
6102.88,18.0,339.0489,0.5730494,24.0,137310.19,1.0,-0.42070735121977293,Normal,0b2da096-0ecb-4bf6-ac84-73ef1c426da4,PV-2024,PV-2024,0,0,
8607.56,10.0,860.756,0.6926436,63.0,247650.45,0.0,-0.42063355367907507,Normal,5374f8cc-a791-41ed-8bd8-7bf2489fe200,OI-2022,OI-2022,0,0,
5570.12,12.0,464.17667,0.5287358,34.0,127856.08,0.0,-0.4202143025053342,Normal,2b6901dc-2863-4df0-90fe-3d18dacaed9e,OI-2025,OI-2025,0,0,
5508.32,20.0,275.416,0.6692988,27.0,142524.77,1.0,-0.4197719883210108,Normal,0434faa6-0ac6-4466-bf7e-b1e0490a88c1,OI-2022,OI-2022,0,0,
8914.08,13.0,685.6985,0.6530561,66.0,149623.12,0.0,-0.4196299378759631,Normal,3592f728-76b2-471d-8c46-86b264b33dfe,PV-2024,PV-2024,0,0,
8986.7,13.0,691.2846,0.8418493,52.0,263734.44,0.0,-0.41958707374851434,Normal,5374f8cc-a791-41ed-8bd8-7bf2489fe200,PV-2021,PV-2021,0,0,
10036.0,9.0,1115.1111,0.57337964,26.0,223432.84,0.0,-0.4195785006680222,Normal,2b6901dc-2863-4df0-90fe-3d18dacaed9e,OI-2024,OI-2024,0,0,
9889.4,9.0,1098.8223,0.7655482,32.0,314144.53,0.0,-0.4194994607453312,Normal,0b620e00-7f77-445d-9956-430be1ed2748,PV-2022,PV-2022,0,1,SOBRE_RIEGO
7873.46,10.0,787.346,0.5505627,67.0,111735.31,0.0,-0.41946812760485,Normal,708876d7-8bb5-49d0-b979-c85cc6c5e2b1,OI-2025,OI-2025,0,0,
6246.72,16.0,390.42,0.6880894,30.0,154764.44,2.0,-0.41944876363859324,Normal,5ddf7399-e390-4a8e-ace0-651a67542da2,OI-2024,OI-2024,0,0,
8539.2,15.0,569.28,0.46273747,27.0,270525.16,0.0,-0.419375817258629,Normal,0b620e00-7f77-445d-9956-430be1ed2748,OI-2021,OI-2021,0,0,
6360.52,11.0,578.22906,0.8312489,31.0,194237.81,0.0,-0.4193627894104916,Normal,8e0af854-161a-4747-93bd-4ebb2b94ed33,OI-2024,OI-2024,0,0,
8496.06,8.0,1062.0074,0.47538355,34.0,257970.2,0.0,-0.41917992667202336,Normal,8e0af854-161a-4747-93bd-4ebb2b94ed33,OI-2025,OI-2025,0,0,
7086.45,14.0,506.175,0.58114696,21.0,65318.05,0.0,-0.41897016832707673,Normal,1fc08bdf-c173-4241-a21e-4f4728eb1215,OI-2021,OI-2021,0,0,
