id_recomendacion,id_parcela,id_cultivo,fecha_generacion,fecha_riego_sugerida,lamina_recomendada_mm,eto_referencia,etc_calculada,deficit_acumulado_mm,dias_sin_riego,nivel_urgencia,algoritmo_version,aceptada,lamina_ejecutada_mm,parametros_json
a87605cd-6b55-4da9-80c8-71ffb8bd8cc6,9e22ce04-1aed-4d12-ba9a-8dc98196bae1,edc7409e-c2e5-4acd-be6f-1b9a453768c3,2025-07-27T02:16:01+00:00,2025-07-28,47.51,4.052,1.969,25.9,17,preventivo,fao56-v0.2,aceptada,47.51,"{""eto_mm"": 4.052, ""kc"": 0.486, ""cultivo"": ""Frijol"", ""humedad_suelo_pct"": 0.206, ""profundidad_raiz_cm"": 45}"
5471e018-1e3b-4646-b35a-4aab78b0bd44,9e22ce04-1aed-4d12-ba9a-8dc98196bae1,665d7746-fa81-4c11-a29f-d5ad07de4cda,2024-06-29T17:18:01+00:00,2024-07-06,39.44,7.342,6.743,59.07,3,moderado,fao56-v0.2,pendiente,,"{""eto_mm"": 7.342, ""kc"": 0.919, ""cultivo"": ""Chile"", ""humedad_suelo_pct"": 0.201, ""profundidad_raiz_cm"": 45}"
ded9e4fe-d7f3-4a73-8649-38e07bd75782,9e22ce04-1aed-4d12-ba9a-8dc98196bae1,08335fd5-4745-4f08-bba5-eae27b47214f,2022-01-20T11:54:01+00:00,2022-01-22,33.36,7.49,3.97,22.87,16,preventivo,fao56-v0.2,pendiente,,"{""eto_mm"": 7.49, ""kc"": 0.53, ""cultivo"": ""Maíz"", ""humedad_suelo_pct"": 0.29, ""profundidad_raiz_cm"": 45}"
934c7828-36fb-43ef-89d7-5838328229d4,9e22ce04-1aed-4d12-ba9a-8dc98196bae1,dfdc996a-824e-42d0-8b0d-5e1d805bcf95,2023-06-22T02:03:01+00:00,2023-06-27,31.23,5.776,4.115,18.31,11,preventivo,fao56-v0.2,aceptada,31.23,"{""eto_mm"": 5.776, ""kc"": 0.712, ""cultivo"": ""Uva"", ""humedad_suelo_pct"": 0.368, ""profundidad_raiz_cm"": 45}"
7ad95fae-9cb1-4bb1-a9af-b1dae818875c,9e22ce04-1aed-4d12-ba9a-8dc98196bae1,0543177f-a27b-4e03-94fc-b67cd11c1346,2024-01-21T08:20:01+00:00,2024-01-23,53.0,11.537,7.248,127.74,5,critico,fao56-v0.2,aceptada,53.00,"{""eto_mm"": 11.537, ""kc"": 0.628, ""cultivo"": ""Algodón"", ""humedad_suelo_pct"": 0.281, ""profundidad_raiz_cm"": 45}"
3814164a-e776-47d8-a9da-c16ec0e90b7b,9e22ce04-1aed-4d12-ba9a-8dc98196bae1,dfdc996a-824e-42d0-8b0d-5e1d805bcf95,2023-04-10T01:00:01+00:00,2023-04-17,51.62,8.476,3.187,28.03,3,preventivo,fao56-v0.2,aceptada,51.62,"{""eto_mm"": 8.476, ""kc"": 0.376, ""cultivo"": ""Uva"", ""humedad_suelo_pct"": 0.214, ""profundidad_raiz_cm"": 45}"
1967f266-f37c-4c9a-beda-3720c3ccf11c,9e22ce04-1aed-4d12-ba9a-8dc98196bae1,08335fd5-4745-4f08-bba5-eae27b47214f,2022-04-27T05:16:01+00:00,2022-04-28,131.44,10.029,7.751,2.61,9,preventivo,fao56-v0.2,pendiente,,"{""eto_mm"": 10.029, ""kc"": 0.773, ""cultivo"": ""Maíz"", ""humedad_suelo_pct"": 0.326, ""profundidad_raiz_cm"": 45}"
77ed4cca-94b5-491f-a503-54d434777e36,9e22ce04-1aed-4d12-ba9a-8dc98196bae1,665d7746-fa81-4c11-a29f-d5ad07de4cda,2021-05-04T01:18:01+00:00,2021-05-11,37.38,9.301,7.691,67.63,10,moderado,fao56-v0.2,aceptada,37.38,"{""eto_mm"": 9.301, ""kc"": 0.827, ""cultivo"": ""Chile"", ""humedad_suelo_pct"": 0.298, ""profundidad_raiz_cm"": 45}"
17a42c46-3d40-42ee-a80e-78a4ef28f582,9e22ce04-1aed-4d12-ba9a-8dc98196bae1,dfdc996a-824e-42d0-8b0d-5e1d805bcf95,2025-04-10T06:36:01+00:00,2025-04-15,78.15,6.625,4.816,52.01,11,moderado,fao56-v0.2,aceptada,78.15,"{""eto_mm"": 6.625, ""kc"": 0.727, ""cultivo"": ""Uva"", ""humedad_suelo_pct"": 0.262, ""profundidad_raiz_cm"": 45}"
d7ef7bde-87d5-4d9e-9143-1fdd133274be,9e22ce04-1aed-4d12-ba9a-8dc98196bae1,edc7409e-c2e5-4acd-be6f-1b9a453768c3,2023-10-09T20:47:01+00:00,2023-10-12,79.16,6.514,3.305,65.56,5,moderado,fao56-v0.2,aceptada,79.16,"{""eto_mm"": 6.514, ""kc"": 0.507, ""cultivo"": ""Frijol"", ""humedad_suelo_pct"": 0.192, ""profundidad_raiz_cm"": 45}"
fcc00379-7dad-4b78-a41c-b9d631c80b1e,9e22ce04-1aed-4d12-ba9a-8dc98196bae1,08335fd5-4745-4f08-bba5-eae27b47214f,2025-07-03T23:51:01+00:00,2025-07-09,71.96,6.256,3.884,69.53,10,moderado,fao56-v0.2,aceptada,71.96,"{""eto_mm"": 6.256, ""kc"": 0.621, ""cultivo"": ""Maíz"", ""humedad_suelo_pct"": 0.385, ""profundidad_raiz_cm"": 45}"
c6be362a-bc0a-46d9-b0de-ad0fee07518e,9e22ce04-1aed-4d12-ba9a-8dc98196bae1,665d7746-fa81-4c11-a29f-d5ad07de4cda,2025-08-16T15:16:01+00:00,2025-08-22,50.24,8.703,6.649,86.14,7,critico,fao56-v0.2,aceptada,50.24,"{""eto_mm"": 8.703, ""kc"": 0.764, ""cultivo"": ""Chile"", ""humedad_suelo_pct"": 0.266, ""profundidad_raiz_cm"": 45}"
6ed2ac8c-61b3-41f1-9853-67528fd3c3ac,9e22ce04-1aed-4d12-ba9a-8dc98196bae1,0543177f-a27b-4e03-94fc-b67cd11c1346,2024-01-06T22:54:01+00:00,2024-01-08,138.58,5.374,4.311,5.07,16,preventivo,fao56-v0.2,aceptada,138.58,"{""eto_mm"": 5.374, ""kc"": 0.802, ""cultivo"": ""Algodón"", ""humedad_suelo_pct"": 0.355, ""profundidad_raiz_cm"": 45}"
99cc6b96-53bb-4a1a-ac57-4276f18add6b,9e22ce04-1aed-4d12-ba9a-8dc98196bae1,dfdc996a-824e-42d0-8b0d-5e1d805bcf95,2022-11-10T02:16:01+00:00,2022-11-13,20.31,11.313,4.388,50.5,8,moderado,fao56-v0.2,aceptada,20.31,"{""eto_mm"": 11.313, ""kc"": 0.388, ""cultivo"": ""Uva"", ""humedad_suelo_pct"": 0.211, ""profundidad_raiz_cm"": 45}"
678cce36-2823-4372-803c-5b23d2d9f2eb,9e22ce04-1aed-4d12-ba9a-8dc98196bae1,dfdc996a-824e-42d0-8b0d-5e1d805bcf95,2023-04-26T21:40:01+00:00,2023-05-01,66.98,5.135,3.393,33.5,12,moderado,fao56-v0.2,aceptada,66.98,"{""eto_mm"": 5.135, ""kc"": 0.661, ""cultivo"": ""Uva"", ""humedad_suelo_pct"": 0.201, ""profundidad_raiz_cm"": 45}"
e001be00-8637-4490-a473-464f85ffe2b8,9e22ce04-1aed-4d12-ba9a-8dc98196bae1,08335fd5-4745-4f08-bba5-eae27b47214f,2021-07-28T10:29:01+00:00,2021-08-01,75.39,7.536,3.983,70.15,8,moderado,fao56-v0.2,aceptada,75.39,"{""eto_mm"": 7.536, ""kc"": 0.528, ""cultivo"": ""Maíz"", ""humedad_suelo_pct"": 0.298, ""profundidad_raiz_cm"": 45}"
5eae8a43-f59e-4ac5-88f7-8c0ceeefd22d,9e22ce04-1aed-4d12-ba9a-8dc98196bae1,edc7409e-c2e5-4acd-be6f-1b9a453768c3,2023-07-27T20:25:01+00:00,2023-07-30,93.23,6.427,6.026,11.43,10,preventivo,fao56-v0.2,modificada,109.87,"{""eto_mm"": 6.427, ""kc"": 0.938, ""cultivo"": ""Frijol"", ""humedad_suelo_pct"": 0.158, ""profundidad_raiz_cm"": 45}"
3a7bd9f6-cafa-4ec6-adb8-f9e42e45ae70,9e22ce04-1aed-4d12-ba9a-8dc98196bae1,edc7409e-c2e5-4acd-be6f-1b9a453768c3,2025-03-12T10:11:01+00:00,2025-03-18,60.53,5.873,5.411,128.66,5,critico,fao56-v0.2,modificada,73.95,"{""eto_mm"": 5.873, ""kc"": 0.921, ""cultivo"": ""Frijol"", ""humedad_suelo_pct"": 0.168, ""profundidad_raiz_cm"": 45}"
c85c1267-0ed4-47e6-bdc5-381576893924,9e22ce04-1aed-4d12-ba9a-8dc98196bae1,0543177f-a27b-4e03-94fc-b67cd11c1346,2023-06-17T19:33:01+00:00,2023-06-18,92.54,5.902,6.427,45.68,9,moderado,fao56-v0.2,aceptada,92.54,"{""eto_mm"": 5.902, ""kc"": 1.089, ""cultivo"": ""Algodón"", ""humedad_suelo_pct"": 0.362, ""profundidad_raiz_cm"": 45}"
450bb919-ff3b-490f-a18f-df6a3a10aac7,9e22ce04-1aed-4d12-ba9a-8dc98196bae1,dfdc996a-824e-42d0-8b0d-5e1d805bcf95,2022-02-22T06:09:01+00:00,2022-02-26,43.78,6.238,3.6,71.45,8,moderado,fao56-v0.2,aceptada,43.78,"{""eto_mm"": 6.238, ""kc"": 0.577, ""cultivo"": ""Uva"", ""humedad_suelo_pct"": 0.364, ""profundidad_raiz_cm"": 45}"
04b3d361-d872-461c-883d-fb440358af1a,9e22ce04-1aed-4d12-ba9a-8dc98196bae1,dfdc996a-824e-42d0-8b0d-5e1d805bcf95,2021-10-18T02:19:01+00:00,2021-10-25,82.98,5.34,3.799,128.26,13,critico,fao56-v0.2,pendiente,,"{""eto_mm"": 5.34, ""kc"": 0.712, ""cultivo"": ""Uva"", ""humedad_suelo_pct"": 0.369, ""profundidad_raiz_cm"": 45}"
5489a2c9-a01c-42ec-bcc3-040befdeae85,9e22ce04-1aed-4d12-ba9a-8dc98196bae1,dfdc996a-824e-42d0-8b0d-5e1d805bcf95,2025-11-01T10:57:01+00:00,2025-11-08,109.38,7.103,5.618,71.79,14,moderado,fao56-v0.2,pendiente,,"{""eto_mm"": 7.103, ""kc"": 0.791, ""cultivo"": ""Uva"", ""humedad_suelo_pct"": 0.151, ""profundidad_raiz_cm"": 45}"
45b5b8d4-d37b-4cfb-935d-c4c367c76d47,9e22ce04-1aed-4d12-ba9a-8dc98196bae1,08335fd5-4745-4f08-bba5-eae27b47214f,2024-02-28T19:16:01+00:00,2024-03-02,43.25,6.747,3.586,7.9,5,preventivo,fao56-v0.2,aceptada,43.25,"{""eto_mm"": 6.747, ""kc"": 0.531, ""cultivo"": ""Maíz"", ""humedad_suelo_pct"": 0.212, ""profundidad_raiz_cm"": 45}"
59fa855f-8128-4a03-912f-3180500d8a72,9e22ce04-1aed-4d12-ba9a-8dc98196bae1,dfdc996a-824e-42d0-8b0d-5e1d805bcf95,2024-02-26T08:31:01+00:00,2024-03-02,22.85,4.202,3.136,42.97,12,moderado,fao56-v0.2,ignorada,,"{""eto_mm"": 4.202, ""kc"": 0.746, ""cultivo"": ""Uva"", ""humedad_suelo_pct"": 0.273, ""profundidad_raiz_cm"": 45}"
f2553455-8501-4874-9e21-f3eca4690560,9e22ce04-1aed-4d12-ba9a-8dc98196bae1,665d7746-fa81-4c11-a29f-d5ad07de4cda,2026-04-23T13:20:01+00:00,2026-04-28,18.23,5.939,3.908,77.01,17,moderado,fao56-v0.2,aceptada,18.23,"{""eto_mm"": 5.939, ""kc"": 0.658, ""cultivo"": ""Chile"", ""humedad_suelo_pct"": 0.18, ""profundidad_raiz_cm"": 45}"
8efcddd2-7ec8-4f28-8768-144e551333a6,9e22ce04-1aed-4d12-ba9a-8dc98196bae1,edc7409e-c2e5-4acd-be6f-1b9a453768c3,2024-07-18T05:44:01+00:00,2024-07-20,98.32,8.524,4.23,33.06,16,moderado,fao56-v0.2,aceptada,98.32,"{""eto_mm"": 8.524, ""kc"": 0.496, ""cultivo"": ""Frijol"", ""humedad_suelo_pct"": 0.367, ""profundidad_raiz_cm"": 45}"
c4d90fd7-4332-4055-847f-1f08b70c8c7e,9e22ce04-1aed-4d12-ba9a-8dc98196bae1,dfdc996a-824e-42d0-8b0d-5e1d805bcf95,2024-05-08T14:48:01+00:00,2024-05-09,24.29,9.567,4.038,88.51,5,critico,fao56-v0.2,aceptada,24.29,"{""eto_mm"": 9.567, ""kc"": 0.422, ""cultivo"": ""Uva"", ""humedad_suelo_pct"": 0.249, ""profundidad_raiz_cm"": 45}"
21b01fbe-85af-426b-b9ca-02f332793140,9e22ce04-1aed-4d12-ba9a-8dc98196bae1,0543177f-a27b-4e03-94fc-b67cd11c1346,2025-09-06T00:56:01+00:00,2025-09-11,11.01,7.06,7.909,6.39,12,preventivo,fao56-v0.2,pendiente,,"{""eto_mm"": 7.06, ""kc"": 1.12, ""cultivo"": ""Algodón"", ""humedad_suelo_pct"": 0.285, ""profundidad_raiz_cm"": 45}"
1fea66ef-1ba5-4e22-97bd-3547e388a0a2,9e22ce04-1aed-4d12-ba9a-8dc98196bae1,665d7746-fa81-4c11-a29f-d5ad07de4cda,2025-06-29T09:36:01+00:00,2025-07-03,104.15,7.147,5.809,37.25,8,moderado,fao56-v0.2,ignorada,,"{""eto_mm"": 7.147, ""kc"": 0.813, ""cultivo"": ""Chile"", ""humedad_suelo_pct"": 0.342, ""profundidad_raiz_cm"": 45}"
cfc338d1-e99d-4ad1-b909-b0109fcb55d8,9e22ce04-1aed-4d12-ba9a-8dc98196bae1,665d7746-fa81-4c11-a29f-d5ad07de4cda,2022-03-04T03:20:01+00:00,2022-03-11,43.02,6.098,6.242,142.41,14,critico,fao56-v0.2,pendiente,,"{""eto_mm"": 6.098, ""kc"": 1.024, ""cultivo"": ""Chile"", ""humedad_suelo_pct"": 0.293, ""profundidad_raiz_cm"": 45}"
e65e96aa-96a2-40b0-a7d5-6fc1ad98f3a1,9e22ce04-1aed-4d12-ba9a-8dc98196bae1,edc7409e-c2e5-4acd-be6f-1b9a453768c3,2022-11-08T13:45:01+00:00,2022-11-15,57.8,5.744,3.325,116.99,12,critico,fao56-v0.2,aceptada,57.80,"{""eto_mm"": 5.744, ""kc"": 0.579, ""cultivo"": ""Frijol"", ""humedad_suelo_pct"": 0.31, ""profundidad_raiz_cm"": 45}"
af8ee4d0-0188-4f67-bb20-92668ad18b87,9e22ce04-1aed-4d12-ba9a-8dc98196bae1,665d7746-fa81-4c11-a29f-d5ad07de4cda,2021-11-27T19:37:01+00:00,2021-12-03,11.56,4.701,4.215,126.72,16,critico,fao56-v0.2,aceptada,11.56,"{""eto_mm"": 4.701, ""kc"": 0.897, ""cultivo"": ""Chile"", ""humedad_suelo_pct"": 0.195, ""profundidad_raiz_cm"": 45}"
b41dc77f-cb70-47b6-8db4-f565ad98d8d1,9e22ce04-1aed-4d12-ba9a-8dc98196bae1,edc7409e-c2e5-4acd-be6f-1b9a453768c3,2022-04-23T12:56:01+00:00,2022-04-24,92.81,3.108,2.225,102.49,4,critico,fao56-v0.2,aceptada,92.81,"{""eto_mm"": 3.108, ""kc"": 0.716, ""cultivo"": ""Frijol"", ""humedad_suelo_pct"": 0.38, ""profundidad_raiz_cm"": 45}"
25530846-5ce5-4922-af93-5a26a2e74e5b,9e22ce04-1aed-4d12-ba9a-8dc98196bae1,edc7409e-c2e5-4acd-be6f-1b9a453768c3,2022-04-11T16:20:01+00:00,2022-04-18,51.07,5.244,3.982,22.84,13,preventivo,fao56-v0.2,pendiente,,"{""eto_mm"": 5.244, ""kc"": 0.759, ""cultivo"": ""Frijol"", ""humedad_suelo_pct"": 0.235, ""profundidad_raiz_cm"": 45}"
51df6376-9fb4-45ab-a3bc-4b4af38bb501,9e22ce04-1aed-4d12-ba9a-8dc98196bae1,0543177f-a27b-4e03-94fc-b67cd11c1346,2022-01-07T18:46:01+00:00,2022-01-09,77.26,9.26,5.158,43.34,8,moderado,fao56-v0.2,modificada,67.63,"{""eto_mm"": 9.26, ""kc"": 0.557, ""cultivo"": ""Algodón"", ""humedad_suelo_pct"": 0.322, ""profundidad_raiz_cm"": 45}"
53cd3375-d292-4aa4-95a7-352fdac38a83,9e22ce04-1aed-4d12-ba9a-8dc98196bae1,0543177f-a27b-4e03-94fc-b67cd11c1346,2022-10-30T05:12:01+00:00,2022-11-04,95.04,5.939,3.866,55.93,15,moderado,fao56-v0.2,aceptada,95.04,"{""eto_mm"": 5.939, ""kc"": 0.651, ""cultivo"": ""Algodón"", ""humedad_suelo_pct"": 0.371, ""profundidad_raiz_cm"": 45}"
9c82b9ae-7124-4159-905b-6c924ee37bfc,9e22ce04-1aed-4d12-ba9a-8dc98196bae1,665d7746-fa81-4c11-a29f-d5ad07de4cda,2025-05-31T12:13:01+00:00,2025-06-02,60.94,6.135,5.517,59.04,9,moderado,fao56-v0.2,aceptada,60.94,"{""eto_mm"": 6.135, ""kc"": 0.899, ""cultivo"": ""Chile"", ""humedad_suelo_pct"": 0.399, ""profundidad_raiz_cm"": 45}"
94960f42-c09e-4159-b44d-f129695442a0,9e22ce04-1aed-4d12-ba9a-8dc98196bae1,665d7746-fa81-4c11-a29f-d5ad07de4cda,2024-06-23T08:50:01+00:00,2024-06-25,24.02,6.086,3.928,3.92,11,preventivo,fao56-v0.2,aceptada,24.02,"{""eto_mm"": 6.086, ""kc"": 0.645, ""cultivo"": ""Chile"", ""humedad_suelo_pct"": 0.194, ""profundidad_raiz_cm"": 45}"
f68ce922-753d-4d86-b25d-bf75283bfe6c,9e22ce04-1aed-4d12-ba9a-8dc98196bae1,08335fd5-4745-4f08-bba5-eae27b47214f,2022-09-28T17:19:01+00:00,2022-09-30,34.8,10.112,6.532,2.03,11,preventivo,fao56-v0.2,ignorada,,"{""eto_mm"": 10.112, ""kc"": 0.646, ""cultivo"": ""Maíz"", ""humedad_suelo_pct"": 0.28, ""profundidad_raiz_cm"": 45}"
b6e52bb2-7f1e-436e-952d-1607b4386763,9e22ce04-1aed-4d12-ba9a-8dc98196bae1,dfdc996a-824e-42d0-8b0d-5e1d805bcf95,2024-03-14T13:51:01+00:00,2024-03-17,31.08,4.679,2.143,29.01,16,preventivo,fao56-v0.2,pendiente,,"{""eto_mm"": 4.679, ""kc"": 0.458, ""cultivo"": ""Uva"", ""humedad_suelo_pct"": 0.326, ""profundidad_raiz_cm"": 45}"
a4327078-01b7-4202-81ff-6e15f8bc82ac,9e22ce04-1aed-4d12-ba9a-8dc98196bae1,edc7409e-c2e5-4acd-be6f-1b9a453768c3,2026-03-15T22:14:01+00:00,2026-03-19,58.58,7.693,7.762,33.0,4,moderado,fao56-v0.2,pendiente,,"{""eto_mm"": 7.693, ""kc"": 1.009, ""cultivo"": ""Frijol"", ""humedad_suelo_pct"": 0.231, ""profundidad_raiz_cm"": 45}"
17d6c6ac-7b13-4aee-9113-80f251fb178a,9e22ce04-1aed-4d12-ba9a-8dc98196bae1,665d7746-fa81-4c11-a29f-d5ad07de4cda,2021-12-26T19:28:01+00:00,2021-12-28,53.79,6.829,5.276,28.02,4,preventivo,fao56-v0.2,aceptada,53.79,"{""eto_mm"": 6.829, ""kc"": 0.773, ""cultivo"": ""Chile"", ""humedad_suelo_pct"": 0.387, ""profundidad_raiz_cm"": 45}"
448194c1-6bd3-4f86-a63f-613ab194dca6,9e22ce04-1aed-4d12-ba9a-8dc98196bae1,0543177f-a27b-4e03-94fc-b67cd11c1346,2025-09-06T04:38:01+00:00,2025-09-12,105.35,7.17,6.445,54.42,12,moderado,fao56-v0.2,ignorada,,"{""eto_mm"": 7.17, ""kc"": 0.899, ""cultivo"": ""Algodón"", ""humedad_suelo_pct"": 0.155, ""profundidad_raiz_cm"": 45}"
382f81c9-8f99-49ee-8926-f208a34dc7ec,9e22ce04-1aed-4d12-ba9a-8dc98196bae1,665d7746-fa81-4c11-a29f-d5ad07de4cda,2023-07-19T07:08:01+00:00,2023-07-21,70.81,7.611,6.737,12.96,9,preventivo,fao56-v0.2,ignorada,,"{""eto_mm"": 7.611, ""kc"": 0.885, ""cultivo"": ""Chile"", ""humedad_suelo_pct"": 0.38, ""profundidad_raiz_cm"": 45}"
061d991e-bcd3-41e5-a3c2-0023d7f776ec,9e22ce04-1aed-4d12-ba9a-8dc98196bae1,0543177f-a27b-4e03-94fc-b67cd11c1346,2022-12-03T15:19:01+00:00,2022-12-10,137.9,7.143,4.083,16.49,7,preventivo,fao56-v0.2,aceptada,137.90,"{""eto_mm"": 7.143, ""kc"": 0.572, ""cultivo"": ""Algodón"", ""humedad_suelo_pct"": 0.242, ""profundidad_raiz_cm"": 45}"
4bb78e62-8e71-4b99-ba22-d3d428a09fc4,9e22ce04-1aed-4d12-ba9a-8dc98196bae1,08335fd5-4745-4f08-bba5-eae27b47214f,2024-12-26T08:32:01+00:00,2024-12-30,102.03,8.983,5.228,75.71,14,moderado,fao56-v0.2,modificada,122.55,"{""eto_mm"": 8.983, ""kc"": 0.582, ""cultivo"": ""Maíz"", ""humedad_suelo_pct"": 0.166, ""profundidad_raiz_cm"": 45}"
0a416a10-0e09-4141-8705-57bfdd5c050c,9e22ce04-1aed-4d12-ba9a-8dc98196bae1,665d7746-fa81-4c11-a29f-d5ad07de4cda,2022-12-17T04:38:01+00:00,2022-12-24,48.16,6.927,4.985,52.41,14,moderado,fao56-v0.2,aceptada,48.16,"{""eto_mm"": 6.927, ""kc"": 0.72, ""cultivo"": ""Chile"", ""humedad_suelo_pct"": 0.341, ""profundidad_raiz_cm"": 45}"
e6a6f8e5-3db5-41c9-af98-e54c9dc29ead,9e22ce04-1aed-4d12-ba9a-8dc98196bae1,edc7409e-c2e5-4acd-be6f-1b9a453768c3,2024-07-07T18:56:01+00:00,2024-07-13,64.44,11.361,7.154,57.68,9,moderado,fao56-v0.2,aceptada,64.44,"{""eto_mm"": 11.361, ""kc"": 0.63, ""cultivo"": ""Frijol"", ""humedad_suelo_pct"": 0.297, ""profundidad_raiz_cm"": 45}"
376af6a1-aeb5-4174-9bac-95289139ca83,9e22ce04-1aed-4d12-ba9a-8dc98196bae1,edc7409e-c2e5-4acd-be6f-1b9a453768c3,2022-12-27T10:29:01+00:00,2023-01-01,52.08,7.111,6.188,9.98,8,preventivo,fao56-v0.2,aceptada,52.08,"{""eto_mm"": 7.111, ""kc"": 0.87, ""cultivo"": ""Frijol"", ""humedad_suelo_pct"": 0.371, ""profundidad_raiz_cm"": 45}"
1f25f3bc-8db7-44ab-a918-891b515dde5b,9e22ce04-1aed-4d12-ba9a-8dc98196bae1,08335fd5-4745-4f08-bba5-eae27b47214f,2025-03-11T08:52:01+00:00,2025-03-18,28.04,2.741,1.581,46.52,17,moderado,fao56-v0.2,aceptada,28.04,"{""eto_mm"": 2.741, ""kc"": 0.577, ""cultivo"": ""Maíz"", ""humedad_suelo_pct"": 0.202, ""profundidad_raiz_cm"": 45}"
1e51c19f-b6df-47ca-9a16-8b8f9566719f,9e22ce04-1aed-4d12-ba9a-8dc98196bae1,edc7409e-c2e5-4acd-be6f-1b9a453768c3,2022-03-21T02:06:01+00:00,2022-03-26,23.96,8.596,3.713,15.96,8,preventivo,fao56-v0.2,modificada,29.42,"{""eto_mm"": 8.596, ""kc"": 0.432, ""cultivo"": ""Frijol"", ""humedad_suelo_pct"": 0.217, ""profundidad_raiz_cm"": 45}"
01d48e81-5726-4ff0-9f36-5be7be4f0ea9,9e22ce04-1aed-4d12-ba9a-8dc98196bae1,edc7409e-c2e5-4acd-be6f-1b9a453768c3,2022-10-31T05:34:01+00:00,2022-11-01,48.31,7.98,6.401,17.24,7,preventivo,fao56-v0.2,pendiente,,"{""eto_mm"": 7.98, ""kc"": 0.802, ""cultivo"": ""Frijol"", ""humedad_suelo_pct"": 0.394, ""profundidad_raiz_cm"": 45}"
caeae591-018d-44c6-a038-0d60898de8d5,9e22ce04-1aed-4d12-ba9a-8dc98196bae1,08335fd5-4745-4f08-bba5-eae27b47214f,2024-09-11T21:20:01+00:00,2024-09-14,95.66,7.081,6.427,58.86,4,moderado,fao56-v0.2,aceptada,95.66,"{""eto_mm"": 7.081, ""kc"": 0.908, ""cultivo"": ""Maíz"", ""humedad_suelo_pct"": 0.345, ""profundidad_raiz_cm"": 45}"
64533c78-2802-4ced-90b3-ab98af454980,9e22ce04-1aed-4d12-ba9a-8dc98196bae1,08335fd5-4745-4f08-bba5-eae27b47214f,2023-09-17T12:44:01+00:00,2023-09-23,109.51,6.351,2.861,20.74,8,preventivo,fao56-v0.2,aceptada,109.51,"{""eto_mm"": 6.351, ""kc"": 0.45, ""cultivo"": ""Maíz"", ""humedad_suelo_pct"": 0.279, ""profundidad_raiz_cm"": 45}"
a0d5e274-ddb3-48b5-81b1-0bdc62f04b4c,9e22ce04-1aed-4d12-ba9a-8dc98196bae1,0543177f-a27b-4e03-94fc-b67cd11c1346,2023-09-14T14:47:01+00:00,2023-09-16,40.64,2.133,1.0,41.04,15,moderado,fao56-v0.2,aceptada,40.64,"{""eto_mm"": 2.133, ""kc"": 0.469, ""cultivo"": ""Algodón"", ""humedad_suelo_pct"": 0.384, ""profundidad_raiz_cm"": 45}"
4539d9f7-66ba-4265-a617-85eedc32bcb4,9e22ce04-1aed-4d12-ba9a-8dc98196bae1,dfdc996a-824e-42d0-8b0d-5e1d805bcf95,2022-01-26T18:37:01+00:00,2022-02-01,100.18,11.119,6.987,34.88,8,moderado,fao56-v0.2,aceptada,100.18,"{""eto_mm"": 11.119, ""kc"": 0.628, ""cultivo"": ""Uva"", ""humedad_suelo_pct"": 0.281, ""profundidad_raiz_cm"": 45}"
fa1cee46-5498-49e7-9d59-be04a32fc679,9e22ce04-1aed-4d12-ba9a-8dc98196bae1,0543177f-a27b-4e03-94fc-b67cd11c1346,2022-05-22T12:19:01+00:00,2022-05-26,31.79,5.536,4.234,0.97,14,preventivo,fao56-v0.2,aceptada,31.79,"{""eto_mm"": 5.536, ""kc"": 0.765, ""cultivo"": ""Algodón"", ""humedad_suelo_pct"": 0.319, ""profundidad_raiz_cm"": 45}"
b872c6aa-661f-4a9d-94bf-e6ab1917ee82,9e22ce04-1aed-4d12-ba9a-8dc98196bae1,edc7409e-c2e5-4acd-be6f-1b9a453768c3,2025-08-31T18:14:01+00:00,2025-09-06,29.94,9.414,7.545,23.34,8,preventivo,fao56-v0.2,aceptada,29.94,"{""eto_mm"": 9.414, ""kc"": 0.801, ""cultivo"": ""Frijol"", ""humedad_suelo_pct"": 0.192, ""profundidad_raiz_cm"": 45}"
5ac4a39d-8746-4128-be7a-c9fdbf45d572,9e22ce04-1aed-4d12-ba9a-8dc98196bae1,edc7409e-c2e5-4acd-be6f-1b9a453768c3,2023-10-06T08:29:01+00:00,2023-10-10,56.81,2.992,2.719,23.94,13,preventivo,fao56-v0.2,ignorada,,"{""eto_mm"": 2.992, ""kc"": 0.909, ""cultivo"": ""Frijol"", ""humedad_suelo_pct"": 0.38, ""profundidad_raiz_cm"": 45}"
0b6f9a8a-b18e-4cc2-88b2-a5918dd06930,9e22ce04-1aed-4d12-ba9a-8dc98196bae1,0543177f-a27b-4e03-94fc-b67cd11c1346,2023-09-01T17:34:01+00:00,2023-09-02,67.96,4.383,2.898,30.69,13,moderado,fao56-v0.2,modificada,60.80,"{""eto_mm"": 4.383, ""kc"": 0.661, ""cultivo"": ""Algodón"", ""humedad_suelo_pct"": 0.166, ""profundidad_raiz_cm"": 45}"
11705223-68c0-413e-a365-d2c45fbf30cf,9e22ce04-1aed-4d12-ba9a-8dc98196bae1,dfdc996a-824e-42d0-8b0d-5e1d805bcf95,2022-05-29T03:51:01+00:00,2022-05-31,20.11,8.697,6.108,17.65,12,preventivo,fao56-v0.2,aceptada,20.11,"{""eto_mm"": 8.697, ""kc"": 0.702, ""cultivo"": ""Uva"", ""humedad_suelo_pct"": 0.309, ""profundidad_raiz_cm"": 45}"
